"V1" "V2" "V3" "V4" "V5"
1.78735 9.43836 11.96926 6.67679 30.17228
1.99809 9.68051 11.82774 6.74697 29.80359
2.00519 9.70351 12.31204 6.77046 29.2587
2.05166 9.73995 12.35528 6.67644 29.21579
1.94751 9.26533 12.35447 6.83937 29.63535
1.89221 9.30119 12.24942 6.97756 29.62923
1.6879 9.62319 11.34392 6.9289 30.43942
1.84858 9.15563 12.03241 6.96726 30.02753
1.93158 9.256 11.67303 7.01372 30.14174
1.84712 9.32817 12.00202 7.31576 29.53163
1.77461 9.47209 11.62338 7.55999 29.59627
1.90233 9.76874 11.55023 7.21016 29.59311
1.72656 9.31849 12.3239 6.90937 29.75372
1.89795 9.27205 11.6753 7.04453 30.13282
1.62834 9.25124 11.79128 6.94104 30.41108
1.71252 9.3041 12.06234 6.99035 29.95298
1.86275 9.23933 12.47935 7.2924 29.17532
1.91356 9.02182 12.28805 7.10321 29.71455
2.09062 9.07539 12.95301 6.83683 29.12918
1.91439 9.04619 13.19022 6.82489 29.10253
1.78734 9.65481 12.40343 7.1416 29.10512
2.0001 9.32945 12.5787 7.29294 28.86989
1.77275 9.39761 11.80395 7.43405 29.62379
1.8876 9.3782 11.50457 7.33728 29.92338
1.58816 9.17174 12.5953 7.11086 29.55343
1.62302 9.42767 11.70373 7.16494 30.10022
1.80198 9.58697 11.56732 7.23039 29.84438
1.76382 9.12764 11.92278 6.89623 30.31599
1.95488 9.48922 11.86282 7.07939 29.64514
1.91222 9.80613 12.0601 7.01361 29.25507
2.02028 9.36416 13.17795 7.34411 28.17133
1.88165 9.42456 12.80688 6.58988 29.33001
1.85609 9.50568 12.27555 6.39919 29.99178
1.86608 9.87332 11.99382 6.85458 29.47109
1.82664 9.51856 12.36704 6.86712 29.4597
1.75062 9.54563 13.43437 6.61293 28.70152
1.85176 9.3082 11.93416 6.67571 30.25687
1.77004 9.5718 11.81774 7.14342 29.73085
1.79934 9.85762 11.44767 7.1321 29.79968
1.8479 9.46034 12.44813 6.59667 29.67598
1.73232 10.08719 12.23494 6.7598 29.23051
1.81694 10.04127 11.88569 6.83689 29.46804
1.92798 9.77612 12.08936 6.69588 29.56246
1.7838 9.64491 11.85724 7.04235 29.69419
1.69932 9.77122 11.8493 7.124 29.5791
1.90913 9.69483 12.11441 6.61095 29.6904
1.89811 9.70816 11.84333 6.98143 29.59534
1.92638 9.75295 11.90004 7.08889 29.37195
1.63753 9.52359 11.9881 7.10333 29.77217
2.08442 9.69932 11.4306 6.94918 29.85803
1.91159 9.46344 11.0989 7.00079 30.53579
1.82013 9.69387 11.89193 7.1795 29.43187
1.98393 9.55966 11.96233 7.00538 29.51736
2.02008 9.48158 12.03785 7.26275 29.24048
2.1289 9.55922 11.99058 6.9249 29.42341
2.0387 9.35528 12.37107 7.29826 29.00149
1.98984 9.61433 11.95654 7.06017 29.44925
1.97298 9.4781 12.34493 7.19194 29.08671
1.84792 9.33047 13.63531 6.57643 28.76353
1.84695 9.52741 12.60259 7.03274 29.06619
