"V1" "V2" "V3" "V4" "V5"
1.32828 16.82891 5.74841 1.92383 34.17401
1.44974 17.03704 5.59934 2.05807 33.86048
1.36125 17.4863 5.85888 2.01344 33.28374
1.48108 17.48532 5.9183 2.10169 33.01706
1.35571 16.90248 6.08825 2.24369 33.41412
1.32018 16.94701 6.15134 2.25958 33.32746
1.28939 17.25833 5.59523 2.32571 33.53459
1.32731 17.09466 6.12163 2.27317 33.1884
1.41317 16.90612 5.65493 2.20899 33.81867
1.38641 17.08675 5.58365 2.26971 33.67569
1.34314 17.56377 5.29648 2.49862 33.30142
1.47919 17.51061 5.61902 2.20035 33.19373
1.32342 17.22798 5.88655 2.17779 33.38767
1.38091 17.10068 5.46556 2.0824 33.97297
1.15784 17.00132 5.84688 2.06331 33.93375
1.25464 16.85033 6.01477 2.38011 33.50306
1.37194 17.15842 5.95768 2.43072 33.08633
1.35644 17.12877 5.78433 2.22968 33.50457
1.31169 17.10185 6.13994 2.22156 33.23258
1.25132 16.51523 6.77884 2.21464 33.24679
1.20552 17.56363 5.89938 2.30215 33.03711
1.33702 16.67102 6.15057 2.31274 33.53388
1.26506 17.01659 5.52238 2.44487 33.7536
1.2496 17.06772 5.66624 2.45224 33.56743
1.24932 17.27858 6.19952 2.45382 32.82126
1.24577 17.24276 5.60847 2.51354 33.39174
1.20159 17.34014 5.44175 2.40239 33.61784
1.19849 16.85413 5.32976 2.41052 34.20944
1.32139 17.21504 5.19859 2.27452 33.99277
1.36364 17.46956 5.18319 2.29114 33.69602
1.31728 17.48451 5.89335 2.58532 32.7261
1.2592 16.99713 5.95417 2.40513 33.3874
1.24844 16.8424 5.40007 2.24909 34.26194
1.27977 17.63397 5.2228 2.27497 33.5929
1.20516 16.97307 5.71433 2.30854 33.80148
1.1455 16.84435 6.55252 2.13102 33.32935
1.22668 16.68402 5.49575 2.1769 34.41842
1.21355 17.71901 5.36894 2.39451 33.30713
1.22516 17.86062 5.03422 2.50738 33.37562
1.23562 17.59618 5.54614 2.20595 33.4187
1.24684 17.53713 5.7266 2.07056 33.42226
1.30951 17.64873 5.52512 2.06104 33.45999
1.34498 18.11605 5.78214 2.20726 32.55542
1.35534 17.31424 5.70292 2.17702 33.45231
1.36951 17.11581 5.80013 2.1439 33.57279
1.46025 17.00259 5.69782 2.09417 33.74696
1.47303 17.44479 5.29376 2.2294 33.56149
1.34679 17.48549 5.78295 2.23557 33.15252
1.25472 17.62811 5.64911 2.33764 33.13306
1.52268 17.8065 5.59185 2.14193 32.93987
1.35232 17.00442 5.27924 2.09572 34.26909
1.31907 17.63084 5.47745 2.41025 33.16424
1.39879 17.48908 5.71069 2.36135 33.04292
1.37197 17.24511 5.78618 2.51489 33.08667
1.50176 17.48227 5.47756 2.4301 33.1114
1.48129 17.3198 6.09305 2.48823 32.62645
1.4921 17.51568 5.82893 2.46129 32.71071
1.36149 17.12575 6.03162 2.43999 33.04882
1.38426 16.73772 6.69653 2.2493 32.95134
1.42638 16.72467 6.0115 2.44614 33.39728
1.27168 16.63946 6.08134 2.26327 33.74849
1.32946 17.15169 5.55481 2.37709 33.59008
1.43124 16.94558 5.71843 2.34884 33.55848
1.43664 17.54791 5.71081 2.61087 32.69867
1.4648 17.69849 5.99856 2.47948 32.36547
1.52705 17.57271 5.53422 2.37932 32.9957
1.45528 16.85435 5.77313 2.3608 33.5627
1.56222 17.04411 5.52207 2.37087 33.50524
1.44524 17.16525 5.24291 2.39173 33.75809
1.4392 16.64212 5.63265 2.42831 33.8632
1.32471 16.73898 5.7947 2.21813 33.92834
1.2514 17.15429 5.89398 2.44472 33.26033
1.19322 17.60915 6.01013 2.23504 32.95869
1.3572 16.83434 6.10228 2.25797 33.45161
1.32412 17.21955 5.94118 2.13504 33.38428
1.24575 17.41467 5.93152 2.12018 33.29445
1.48669 16.72729 6.49488 2.11967 33.17884
1.44576 17.4236 5.82293 2.39292 32.91829
1.28014 17.27739 6.00445 2.51405 32.92887
1.32138 17.44107 5.44992 2.49927 33.29291
1.36484 17.28093 5.40241 2.43202 33.52292
1.22934 17.61235 5.45283 2.29232 33.41635
1.27259 17.21069 5.50783 2.30641 33.7055
1.67203 17.28759 5.5811 2.34164 33.12177
1.31502 17.6146 5.60473 2.43787 33.03123
1.24704 17.16354 5.69151 2.44189 33.45848
1.1668 17.46957 5.78336 2.52962 33.05468
1.39975 17.046 5.86984 2.50988 33.17817
1.40639 17.67571 5.61798 2.47336 32.83093
1.29889 16.9581 6.14751 2.38415 33.21499
1.46096 17.49905 5.73482 2.24143 33.06798
1.36187 17.16364 5.80432 2.16892 33.50389
1.51346 17.57903 5.66345 2.17366 33.07435
1.46791 17.05006 6.29704 2.14657 33.04268
1.49091 17.44137 5.7467 2.03287 33.2904
1.56431 17.41544 5.50416 2.14265 33.37631
1.4153 16.65714 5.96511 2.05086 33.91562
1.22422 16.95341 5.62498 2.41122 33.79012
1.49864 16.84075 6.02242 2.31993 33.32164
1.35287 16.72291 6.18767 2.59369 33.14643
1.32094 16.6922 6.06537 2.37142 33.55267
1.32864 17.26548 5.88192 2.47686 33.05181
1.2875 16.35557 5.90627 2.48851 33.96604
1.27472 17.2847 5.42835 2.5433 33.47162
1.23516 16.70967 5.87514 2.41098 33.77244
1.11103 17.14491 5.92591 2.4032 33.41842
1.29259 17.30053 5.7105 2.31208 33.39038
1.2673 17.09677 5.86397 2.39037 33.38559
1.20788 17.41472 5.77829 2.28806 33.31797
1.30926 17.56992 5.68903 2.2562 33.18314
1.1124 18.39023 5.946 2.25513 32.30114
1.29107 17.04789 5.94302 2.01801 33.70521
1.32636 17.33089 6.33175 2.12299 32.89485
1.33042 17.70356 6.11124 2.20678 32.65129
1.39005 16.82318 6.52152 2.11479 33.15439
1.36396 17.43701 6.55595 2.14808 32.4998
1.34177 17.36992 6.27079 2.31409 32.70788
1.3882 17.07872 5.982 2.28418 33.27089
1.36596 17.02036 5.99773 2.20853 33.40962
1.18532 17.06969 5.97411 2.10755 33.66536
1.36978 17.0829 6.08402 2.30054 33.16694
1.29375 17.65204 5.61266 2.4144 33.02998
1.29756 17.71531 5.57154 2.26415 33.1548
1.36705 17.43786 5.61875 2.15838 33.42391
1.30272 16.95401 5.8423 2.38955 33.51654
1.3936 16.88175 5.95603 2.35695 33.41663
1.51552 17.10617 6.13991 2.27066 32.97297
1.42027 16.79743 5.937 2.46798 33.38009
1.26975 17.54066 6.03843 2.44498 32.71149
1.31337 17.17387 5.91747 2.40418 33.19356
1.46982 17.3115 5.85481 2.13524 33.23155
1.37854 17.18396 6.05667 2.23114 33.15291
1.51125 17.63151 5.43136 2.13617 33.29319
1.49835 16.96626 5.89907 2.13475 33.50594
1.4777 17.43225 5.98419 2.1959 32.91323
1.22861 16.99365 6.10339 2.30255 33.37432
1.39846 17.2245 6.0117 2.4032 32.96558
1.27035 17.72218 5.55335 2.47461 32.98275
1.48701 17.58757 5.89404 2.41066 32.62771
1.38857 17.96473 5.6447 2.29631 32.71016
1.29924 17.18955 6.03339 2.0547 33.42531
1.29457 16.99987 5.97563 2.10437 33.62866
1.30255 16.89995 5.5695 2.07903 34.15193
1.33648 17.04046 5.6645 2.21536 33.74643
1.32272 17.48456 5.97844 2.26121 32.96107
1.31667 17.11102 6.14752 2.05554 33.37304
1.3364 16.94237 6.01941 2.23607 33.47037
1.32706 17.02043 5.97989 2.14602 33.53151
1.23414 17.07605 6.4403 2.17485 33.08643
1.39184 16.86874 5.80902 2.19099 33.74253
1.30053 16.56544 6.50673 2.13735 33.49472
1.3928 17.08916 6.65569 2.14767 32.7212
1.4239 17.04797 5.96684 2.34172 33.2236
1.4157 17.2778 5.66888 2.26284 33.3779
1.31378 17.39367 5.42596 2.15556 33.71421
1.27942 17.70122 5.47195 2.16611 33.38423
1.28582 17.00116 5.74634 1.98432 33.98505
1.13993 16.65664 6.3169 2.06951 33.82316
1.22665 16.6583 5.76764 2.11273 34.23766
1.21973 17.26948 5.8877 2.03785 33.58785
1.43327 17.45154 5.58153 2.14459 33.39242
1.34934 17.48078 5.71716 2.09133 33.36352
1.36399 17.85351 5.33745 2.52314 32.92547
1.38137 18.09264 4.99467 2.57627 32.95871
1.28152 17.33108 5.68051 2.45376 33.25575
1.07012 17.29794 5.37192 2.53431 33.72758
1.24599 17.55197 5.55348 2.45498 33.1968
1.30035 17.10352 5.80314 2.50926 33.2895
1.23816 16.6492 5.92291 2.39645 33.7968
1.19872 17.05119 6.00737 2.39446 33.35224
1.19893 17.06493 5.89553 2.28615 33.5572
1.30073 16.88655 6.20811 2.57424 33.03446
1.35977 16.76243 5.91418 2.38751 33.58049
1.34038 16.82287 5.42548 2.40393 34.01194
1.49114 16.6407 5.48301 2.37316 34.01466
1.45701 16.84803 5.71431 2.23487 33.74927
1.5013 16.51556 6.25834 2.12914 33.60486
1.43264 16.09742 6.23571 2.06305 34.175
1.3066 17.91329 5.94067 2.31977 32.52451
1.30593 17.26127 5.93332 2.22094 33.28271
1.24504 17.83506 5.80369 2.3502 32.77017
