"V1" "V2" "V3" "V4" "V5"
0.6271 22.87444 4.21655 2.01159 30.28528
0.75169 23.28063 3.83225 2.17086 29.97921
0.6937 22.6642 3.93563 2.08677 30.62743
0.64692 22.46756 3.58931 2.15193 31.15004
0.64308 23.11681 3.63518 2.39467 30.22418
0.67533 22.76898 4.24342 2.0677 30.26332
0.65641 23.226 3.52708 2.00466 30.59664
0.62673 21.97061 4.17387 1.92774 31.31397
0.62552 22.40841 3.97486 1.87697 31.1214
0.67617 21.59121 4.05279 2.02974 31.65549
0.67964 21.73335 3.9457 2.35028 31.29932
0.8218 22.67692 4.01588 2.34724 30.14808
0.73027 22.99528 3.79151 2.35226 30.14276
0.69825 23.14151 3.5752 2.23939 30.35738
0.64503 22.30973 4.17008 2.21845 30.67406
0.74187 22.1971 4.47283 2.28051 30.32072
0.78267 22.50178 3.94511 2.22075 30.56112
0.76438 22.54951 4.60913 2.05703 30.03583
0.62702 22.96626 4.97615 2.18774 29.27452
0.62729 22.2917 5.14945 2.29828 29.64992
0.54669 23.01582 4.47189 2.11847 29.86691
0.59816 22.65634 4.04994 2.45647 30.25255
0.61934 22.92187 3.82023 2.26815 30.38098
0.52443 22.14725 3.989 2.3685 30.97974
0.53038 23.08019 3.99374 2.11543 30.28808
0.58021 22.8791 3.89718 2.15163 30.50033
0.56871 23.57735 3.50857 2.31763 30.04148
0.62671 23.32065 3.35983 2.50082 30.20242
0.58112 23.6236 3.38036 2.15991 30.26128
0.61405 23.49261 3.57141 2.40548 29.92642
0.64238 22.70811 3.79521 2.53524 30.32928
0.63069 22.28973 4.09945 2.40276 30.58446
0.64049 22.44157 3.52603 2.35232 31.04526
0.53779 23.2166 3.74568 1.84332 30.66804
0.61576 23.66309 3.91097 2.39345 29.43044
0.6471 22.57127 3.67084 2.27787 30.83867
0.54194 22.75655 3.73552 2.00905 30.96522
0.61221 22.84508 3.71705 1.92427 30.91093
0.54494 24.23108 3.55707 2.43186 29.24918
0.58595 23.14437 3.76837 1.96622 30.54452
0.6584 22.92302 3.62317 1.97098 30.83226
0.61928 24.58796 3.4065 2.1026 29.30085
0.66135 22.61949 4.05144 2.32184 30.36046
0.69897 22.32541 3.82113 2.26853 30.89216
0.68656 22.75836 4.2684 2.28205 30.01541
0.58602 23.32655 4.10816 2.34785 29.64407
0.68567 23.58505 3.71109 2.56552 29.468
0.6536 23.14978 3.61109 2.52714 30.06785
0.68535 23.58232 3.7391 2.38767 29.61767
0.70891 23.30277 3.44472 2.35648 30.19755
0.57904 22.70844 3.62122 2.24467 30.8524
0.61239 23.22899 3.63301 2.3399 30.19391
0.67608 22.8094 3.32461 2.06829 31.12816
0.70775 22.7218 4.11478 2.11326 30.35796
0.69501 23.89117 3.40073 2.98528 29.04289
0.82646 22.09614 3.64329 2.49161 30.95453
0.81263 23.13415 4.04774 2.38653 29.64407
0.76862 22.38972 4.51343 2.24137 30.10512
0.91071 21.32438 4.68153 2.48774 30.62058
0.69741 22.22952 4.09463 2.8859 30.1073
0.73511 22.07736 4.23716 2.80146 30.16195
0.76572 23.34675 3.93684 2.60525 29.36338
0.76034 21.92363 4.35897 2.48578 30.48125
0.82011 23.07716 3.9172 2.24065 29.95921
0.78133 23.1807 3.7894 2.4649 29.8016
0.88586 22.37783 3.89149 2.3367 30.52863
0.82312 22.63654 4.11533 2.45618 29.98831
0.8864 23.93462 3.35583 2.6711 29.16924
0.74668 22.0397 3.46938 2.57498 31.1805
0.78982 21.34407 3.48088 2.86363 31.53438
0.78792 22.77222 4.24755 2.49776 29.71442
0.80606 22.24644 3.82055 2.52708 30.61609
0.82742 22.44539 3.91751 2.67267 30.157
0.86402 22.74563 4.02768 2.43559 29.94255
0.79019 22.68201 4.18936 2.22727 30.12742
0.72031 22.29309 3.42561 2.33578 31.23796
0.77424 22.17989 4.39164 2.33672 30.33577
0.67631 22.4239 4.09986 2.48895 30.32162
0.61656 23.06029 4.02377 2.33984 29.97374
0.72793 22.71118 3.70789 2.20396 30.66099
0.71975 23.35195 3.40484 2.48409 30.05432
0.73167 23.34547 3.757 2.30733 29.87538
0.67386 23.50303 3.72746 2.58464 29.52994
1.07747 23.52746 3.61752 2.50322 29.29627
0.73918 23.15262 3.69606 2.58952 29.83943
0.65708 23.60158 3.27794 2.50887 29.96631
0.66258 23.30847 3.47274 2.08487 30.48312
0.77927 22.46945 3.96043 2.1674 30.63498
0.69573 23.79796 3.44869 2.0797 29.99177
0.7683 22.55529 3.97631 2.09313 30.6196
0.6745 22.81619 4.20968 2.21566 30.10323
0.82007 22.76549 4.32896 2.35353 29.74712
0.82848 23.39511 3.97135 2.19188 29.62889
0.83537 22.83544 4.2589 2.14235 29.9431
0.7172 22.97116 4.06057 2.18177 30.07936
0.79958 23.57355 3.12905 2.36985 30.1391
0.75065 22.80247 3.56562 2.2338 30.66002
0.70788 22.88486 3.72971 2.00004 30.6896
0.81393 23.24199 3.69666 2.1113 30.14678
0.74742 22.69143 3.67699 2.68643 30.20658
0.6702 23.4272 3.67782 2.61619 29.61687
0.72818 23.52704 3.46491 2.48951 29.80155
0.64868 23.06746 3.51715 2.92677 29.8569
0.74235 22.52285 3.57735 2.72082 30.44665
0.7295 22.52633 3.51865 2.54058 30.69552
0.66778 22.64415 3.64153 2.44295 30.61505
0.83729 22.91647 3.58935 2.55926 30.11509
0.76606 21.74177 3.75095 2.50171 31.24789
0.69266 22.70259 3.61349 2.47319 30.53499
0.63067 22.48851 3.7798 2.26829 30.85254
0.68589 23.52067 3.78529 2.5202 29.50479
0.76394 21.96001 3.90585 2.09941 31.28481
0.76618 22.63127 3.90354 2.41604 30.29668
0.76342 23.04576 4.07676 2.35971 29.76718
0.72191 22.67014 3.97851 2.22119 30.42363
0.69833 22.56335 4.0973 2.18072 30.47186
0.68955 23.1094 4.00873 2.21049 29.99417
0.78389 22.79187 4.1725 2.44913 29.81777
0.77959 22.69995 4.30194 2.38283 29.84665
0.81461 23.39118 4.12861 2.2688 29.4138
0.86617 22.7831 4.30896 2.33964 29.73308
0.80808 22.01618 4.36896 2.1533 30.66932
0.80167 22.16297 4.12069 2.38354 30.55211
0.96588 22.61189 3.61166 2.32583 30.51256
0.77109 22.61814 3.88261 2.71583 30.04053
0.84467 21.6854 4.31467 2.54198 30.64296
0.83077 22.24016 4.45642 2.16964 30.32944
0.80344 22.80178 4.37233 2.372 29.66824
0.74788 22.35653 4.195 2.31061 30.40518
0.79931 22.6556 4.18278 2.31433 30.06415
0.91141 23.161 3.79228 2.06302 30.0859
0.80438 23.29722 4.32655 2.3522 29.23838
0.83015 23.45375 3.93938 2.42093 29.37578
0.83776 23.9182 3.62709 2.62208 29.01796
0.70044 23.23266 4.26663 2.57468 29.24069
0.72053 23.20095 3.78073 2.51952 29.79011
0.84092 22.9378 4.18223 2.35281 29.70287
0.72899 23.04625 3.64615 2.40104 30.1895
0.80628 21.83218 4.2704 1.9778 31.12482
0.77294 22.81164 4.02801 2.31047 30.09189
0.70836 23.14964 4.01872 2.05108 30.08099
0.85226 23.06076 4.65291 1.94866 29.50454
0.86446 22.87552 4.16278 2.21422 29.89871
0.80081 22.92698 3.70891 2.1482 30.42662
0.82987 23.3478 4.17927 2.27692 29.38879
0.80395 23.68452 3.5441 2.06013 29.92007
0.82917 22.3394 4.06125 2.07534 30.70654
0.77118 22.56356 3.98603 2.14023 30.55413
0.80585 23.29596 4.71317 2.27135 28.94431
0.84873 22.11082 4.06686 2.192 30.79252
0.95443 21.95851 4.50763 2.17415 30.42376
0.88513 23.46522 4.52907 2.34958 28.7952
0.91416 23.12317 4.35112 2.64271 28.98955
1.00247 22.30089 3.96915 2.45015 30.2884
0.85311 23.22844 4.00016 2.44765 29.48523
0.84865 22.8972 3.72002 2.15436 30.38907
0.66603 23.32743 3.62054 2.32727 30.06888
0.60298 22.98141 3.63019 2.21697 30.58173
0.69434 23.18183 3.90084 2.42639 29.81564
0.62868 23.04662 3.44102 2.38594 30.50624
0.74815 22.26847 3.72432 2.43122 30.83806
0.75031 22.25833 4.30399 2.39302 30.30463
0.73294 23.49661 4.19057 2.44205 29.15821
0.69505 23.80258 4.01457 2.52408 28.98507
0.62387 22.38442 3.90209 2.74331 30.3558
0.67835 21.92494 4.05358 2.47649 30.87435
0.80761 21.90108 4.03145 2.46982 30.80088
0.68242 22.69508 3.61014 2.42102 30.60669
0.69013 22.67822 3.85305 2.51042 30.28273
0.66826 23.44123 3.69326 2.41493 29.79745
0.61277 22.94367 3.58581 2.12185 30.74511
0.72134 22.55279 3.61871 2.45482 30.66104
0.6043 22.57764 3.92378 2.353 30.55229
0.5968 22.40457 3.8364 2.53967 30.63828
0.65691 22.15067 3.60154 2.7379 30.86117
0.79516 22.66651 3.97418 2.72891 29.85174
0.83923 22.53827 4.07908 2.74733 29.81696
0.76334 23.42564 3.5412 2.40702 29.87898
0.82843 23.25092 3.97017 2.52218 29.44573
0.62275 23.31212 3.88119 2.43188 29.7685
0.62925 22.81725 3.74556 2.30938 30.50812
0.69343 21.8995 4.1253 2.51285 30.7823
0.6862 22.03905 4.31125 2.82044 30.15847
0.67344 22.44267 4.21215 2.81657 29.87212
0.74104 22.51605 3.64162 2.47062 30.64641
0.82863 22.52276 3.41985 2.68585 30.56167
0.86012 23.9 3.53091 2.42866 29.30551
0.78456 23.44382 3.1775 2.56577 30.03918
0.82824 23.31551 3.08411 2.10426 30.68166
0.76204 23.09947 2.94062 2.40426 30.80691
0.83474 23.60641 3.43183 2.26506 29.87311
0.96104 22.78286 3.61339 2.1826 30.47899
0.93852 22.74238 3.76397 1.91917 30.65052
0.80119 24.17216 3.57093 2.11769 29.35608
0.83182 23.82184 3.75711 1.98122 29.6268
1.10747 23.96758 3.42854 2.04227 29.48189
0.88479 22.63022 3.61401 2.26566 30.62053
1.02048 23.65342 3.45945 2.34673 29.54378
0.86544 22.5986 3.9225 2.37296 30.25608
0.72032 23.41505 3.81306 2.29564 29.77351
0.88278 22.46582 3.9433 2.17117 30.5459
0.85715 22.75626 4.21095 2.19659 29.99432
0.79323 22.76914 4.12555 2.12502 30.20622
0.78291 22.01341 4.10339 2.15548 30.95852
0.74155 23.63476 3.68025 2.34848 29.61831
0.69497 23.16188 4.00061 2.15848 30.00076
0.75965 22.62798 4.40642 2.24336 29.98262
0.69907 23.2415 3.91833 2.12811 30.02879
0.75865 22.67806 3.71197 2.28323 30.57989
0.75796 23.00484 3.84118 2.35469 30.05997
0.811 23.66689 3.88456 2.31172 29.34269
0.83153 23.01406 4.07448 1.93821 30.16157
0.82687 22.95436 4.02441 1.94442 30.27912
0.8506 23.33341 4.02397 2.03876 29.77608
0.87173 23.43122 4.08558 2.25295 29.38515
0.91271 22.14744 4.08376 1.93545 30.94018
0.69434 24.34923 3.45444 2.27508 29.25831
0.80031 24.0698 3.65659 2.19266 29.30501
0.76651 22.07432 4.12489 1.99387 31.05084
0.8828 20.96065 4.81603 2.17412 31.19155
0.62785 22.1031 4.00085 1.99294 31.28207
0.61017 22.38028 4.52199 2.14365 30.35479
0.65009 23.1841 3.87112 2.34792 29.96397
0.66924 22.83125 3.58439 2.29696 30.63103
0.52423 22.12099 3.94605 2.40625 31.0154
0.48676 23.48381 3.90462 2.44011 29.7026
0.57142 22.55644 4.07461 2.56373 30.24985
0.54693 22.82014 4.00282 2.34444 30.29813
0.67699 22.24426 4.50228 2.32826 30.26347
0.71532 22.695 4.25898 2.24421 30.09953
0.7442 23.43337 4.19822 2.39027 29.25193
0.76019 24.11731 3.8471 2.38977 28.90665
0.74841 22.57308 3.99183 2.47261 30.2272
0.76143 23.26568 3.84534 2.527 29.61805
0.78544 22.08888 4.00405 2.19493 30.93735
0.79717 22.23756 4.58573 2.75128 29.65126
0.80658 21.44474 4.70008 2.57051 30.49305
0.71104 22.62079 3.87997 2.44969 30.35061
0.69881 23.01995 4.19701 2.10792 29.98818
0.78107 22.66905 3.91328 2.58773 30.06279
0.69431 23.29081 3.71865 2.79894 29.51439
0.6145 22.33613 3.47318 2.39743 31.18537
0.67967 22.32602 4.05987 2.2744 30.67053
0.71115 22.87111 4.21083 2.16504 30.05281
0.7983 21.92174 4.75831 2.63282 29.90443
0.70154 22.80332 4.25329 2.6406 29.61784
0.70082 22.96005 4.45668 2.45459 29.4501
0.63833 22.80714 4.4767 2.445 29.65078
0.60708 23.46717 4.13674 2.57205 29.23108
0.6799 21.96174 4.40431 2.52823 30.44207
0.71015 22.80611 4.23862 2.62531 29.6332
0.67922 23.39784 4.4326 2.63397 28.87282
0.56155 22.98976 4.43801 2.4693 29.55447
0.66482 23.54183 4.53611 2.61066 28.67003
0.75062 23.42128 4.47236 2.61633 28.75939
0.76136 22.86925 4.55536 2.85449 28.98419
0.71207 22.98295 4.35714 2.73863 29.23449
0.85488 21.76371 4.25581 2.63906 30.50065
0.77466 22.66212 4.54374 2.36682 29.66909
0.67776 22.24205 4.44379 2.90124 29.75502
0.5613 22.57888 3.88844 2.53231 30.4489
0.64901 23.56263 4.10522 2.78459 28.91975
0.68667 23.35975 3.66807 2.6369 29.66265
0.66166 23.94879 4.3496 2.65053 28.41028
0.71536 22.26379 4.06607 2.40006 30.56585
0.71709 22.09843 3.83739 2.46634 30.8888
0.58897 22.54306 4.16632 2.51341 30.20319
0.58402 22.93739 3.90403 2.24303 30.34214
0.7075 23.14369 3.87537 2.57478 29.71251
0.62038 23.3732 4.21529 2.49302 29.31765
0.66607 24.27814 4.10522 2.88672 28.08917
0.72901 23.19128 4.2419 2.84939 29.01712
0.6887 23.55532 4.06274 2.76597 28.95891
0.5844 24.16254 3.52322 2.85061 28.89967
0.76447 23.56301 3.12582 2.99579 29.57
0.65575 23.28361 3.31768 2.77478 29.98486
0.66844 23.8704 3.57117 2.87098 29.04038
0.7168 23.12026 3.60481 2.74261 29.83481
0.65914 23.69069 3.56489 2.91547 29.1957
0.73984 22.87456 4.21322 2.74203 29.4502
0.65096 22.82958 4.41237 2.47633 29.64381
0.61347 24.23739 3.62389 2.40669 29.13634
0.64432 23.65748 3.9577 2.55084 29.21273
0.83258 23.46756 3.79342 2.53652 29.39225
0.60995 23.50055 3.85678 2.1549 29.8963
0.57388 22.56243 3.93969 1.97573 30.95762
0.58134 23.77938 3.71575 2.48355 29.46181
0.63609 22.99458 3.99509 2.09463 30.29289
0.64684 22.97956 3.82856 2.55855 30.00782
0.80103 22.49078 3.85486 2.73408 30.1422
0.7559 22.39814 4.46727 2.49884 29.89717
0.67823 23.25064 4.44999 2.70031 28.94575
0.60774 23.14709 3.65564 2.41087 30.19107
0.5509 22.74213 4.2521 2.66642 29.8114
0.65288 23.65327 4.21023 2.62154 28.88261
0.65218 23.98602 4.17057 2.74119 28.48285
