"V1" "V2" "V3" "V4" "V5"
1.07625 17.61036 7.14049 7.67628 26.57205
1.11441 17.62224 7.03951 7.70094 26.6034
1.18189 17.67924 7.14139 7.55942 26.50308
1.07719 17.82891 7.02644 7.80476 26.31655
1.16536 17.37921 7.48213 7.77402 26.27136
1.07134 17.36221 7.32689 7.92787 26.39011
1.06201 17.4314 7.19571 7.5341 26.83146
1.20302 17.40122 6.75417 7.92357 26.76774
1.14843 17.60993 6.72097 7.95336 26.60182
1.1448 17.73189 6.94422 8.0092 26.21645
1.15172 17.59661 7.17785 7.77433 26.35082
1.13492 18.02214 7.00154 7.77256 26.12086
1.17888 17.66575 7.12894 7.74972 26.33496
1.13927 17.45721 7.45098 7.66731 26.34039
1.04483 17.85478 7.47051 7.52957 26.16745
1.05574 18.12544 7.3626 7.25209 26.25254
1.08348 17.60482 7.1836 7.72973 26.46557
1.1027 17.11597 7.415 7.89465 26.53874
1.14334 17.35118 7.48152 7.80405 26.32373
1.04896 17.33721 7.49783 7.83573 26.37308
1.01972 17.72735 7.14077 7.7031 26.50924
1.1609 17.82545 7.02137 7.92772 26.14411
1.1186 17.82643 7.19275 7.85331 26.07759
1.15856 17.62995 6.84974 7.82739 26.59366
1.08077 17.64872 6.71238 7.80247 26.78476
1.02532 17.90545 6.84426 7.54007 26.72465
1.10221 17.78649 6.78883 7.90406 26.47242
1.10864 17.54554 7.12708 7.72325 26.54936
1.11446 18.06724 7.1748 7.71156 25.99343
1.02533 18.2364 7.10218 7.50315 26.20434
1.16137 17.8113 7.1154 7.58981 26.38588
1.09691 17.914 7.14954 7.27453 26.6038
1.0984 18.04486 7.30643 7.31594 26.28736
1.10848 17.91333 7.04123 7.53359 26.48495
1.16971 17.48551 7.27209 7.57675 26.54947
1.09231 17.81873 7.23605 7.74139 26.15858
1.09377 17.62715 7.29034 7.59084 26.46102
1.11126 17.65472 6.97469 7.65194 26.66345
1.08514 17.8076 6.92444 7.52193 26.72725
1.15316 17.70715 7.11544 7.58278 26.49047
1.06347 17.8768 7.21982 7.84064 26.07295
1.08894 17.67718 6.92573 7.72807 26.64441
1.08575 17.48098 7.20514 7.64749 26.66033
1.03273 17.77767 7.01363 7.86474 26.35174
1.00016 18.09759 7.01219 7.74646 26.18858
1.00394 17.97851 7.37416 7.77899 25.92068
1.00255 18.03491 7.32333 7.8642 25.83872
1.01533 18.04478 6.99184 7.85637 26.15837
0.99544 17.87099 7.19449 7.68904 26.30072
1.16843 17.7027 6.82477 8.06924 26.28171
1.19739 17.66892 6.92633 8.02277 26.22079
1.10673 17.97737 7.0892 8.00006 25.86916
1.10127 17.87218 7.13929 8.2873 25.6747
1.25112 17.66424 7.27205 8.29478 25.60951
1.19053 17.53633 7.05535 8.18723 26.08247
1.21837 17.70603 6.61481 8.26525 26.26789
1.18256 17.69626 6.84486 7.88769 26.47685
1.20581 17.8584 6.90033 8.04705 26.07647
1.07418 17.89011 7.02466 7.769 26.34514
1.0071 18.40893 6.86671 7.6676 26.13449
1.10589 17.90683 7.41946 7.68191 25.96682
