"mean" "left.bound" "right.bound" "subgroup"
0.0240573755692967 0.0200047972981377 0.028361409295823 "group0001"
0.0433642518726981 0.0355051347811145 0.0521812251716445 "group0100"
0.0314663408424004 0.023952788452764 0.0402745882586784 "group0010"
0.0221294687167059 0.0184522492315171 0.0260627510064495 "group0000"
0.0327839208607464 0.0264570196346821 0.0398255294639204 "group1100"
0.0198692809765764 0.0148353180714935 0.0255925163469622 "group1010"
0.0127822602812319 0.0105671351023634 0.0151838250029842 "group1000"
0.0152058433819774 0.0125462786507699 0.018299632010409 "group1001"
