"mean" "left.bound" "right.bound" "subgroup"
0.208236813462828 0.190288672725851 0.226369177348019 "group0001"
0.201894428490496 0.183996076529366 0.221278347737813 "group0100"
0.266017669019163 0.231868855594013 0.299567369956801 "group0010"
0.211017533366569 0.192612225892296 0.229873141395419 "group0000"
0.0797240172901964 0.0696880425272553 0.0896845637699153 "group1100"
0.102249040405177 0.0833742469116011 0.122121119094787 "group1010"
0.0708772219572429 0.0624019716068118 0.0800613042696366 "group1000"
0.0737680252072132 0.0647352890612109 0.0829082536412461 "group1001"
