"V1" "V2" "V3" "V4" "V5"
1.74946 9.6565 12.21227 6.67538 29.75781
1.93649 9.85796 12.10556 6.74861 29.41784
1.92647 9.92183 12.63846 6.74207 28.8316
2.00281 9.99071 12.7234 6.57994 28.7507
1.87961 9.46082 12.63266 6.75898 29.31551
1.78657 9.50368 12.39154 7.01379 29.35884
1.6289 9.79943 11.71797 6.94752 29.93577
1.81556 9.36645 12.48506 7.01141 29.36296
1.87823 9.48633 11.97867 7.04367 29.63298
1.7699 9.60752 12.32442 7.30335 29.02534
1.68409 9.78607 11.89713 7.58606 29.07872
1.80034 10.03639 11.89937 7.19342 29.1006
1.64979 9.5288 12.82994 6.87461 29.16015
1.84315 9.49166 11.99608 7.08603 29.61131
1.58923 9.45497 12.09583 6.89726 29.98969
1.69837 9.54773 12.26311 6.97434 29.54208
1.82009 9.49523 12.90768 7.30637 28.53333
1.8985 9.26917 12.54648 7.18308 29.15347
2.08772 9.32575 13.13175 6.87144 28.68133
1.91696 9.3329 13.53546 6.82319 28.49073
1.79222 9.92762 12.72511 7.14259 28.52643
1.97423 9.55263 12.96649 7.29642 28.29888
1.76873 9.6322 12.19172 7.43011 29.01824
1.90498 9.62439 11.87188 7.34491 29.2944
1.60491 9.40357 12.91699 7.10444 28.99523
1.63362 9.6564 11.9789 7.19614 29.55935
1.81112 9.80613 11.82895 7.24648 29.34485
1.74862 9.32257 12.25688 6.92991 29.77513
1.91819 9.64976 12.27238 7.13419 29.06619
1.85395 10.00494 12.4451 7.05776 28.69821
1.95083 9.61415 13.58202 7.35253 27.5977
1.86253 9.67573 13.13353 6.61305 28.75613
1.8149 9.72133 12.67788 6.38599 29.43576
1.85669 10.10732 12.30577 6.90973 28.89336
1.81396 9.70718 12.67981 6.88637 28.96128
1.72803 9.77094 13.73582 6.60223 28.21742
1.83982 9.52855 12.1799 6.69536 29.78827
1.74314 9.78476 12.07332 7.18962 29.24948
1.76671 10.09055 11.81384 7.1397 29.23542
1.81122 9.6579 12.89781 6.6064 29.06449
1.71631 10.28185 12.57267 6.79204 28.69234
1.78117 10.21207 12.23092 6.84721 28.98789
1.874 10.0223 12.27069 6.7057 29.18515
1.75412 9.9313 11.97222 7.0558 29.31202
1.68373 10.07462 12.01104 7.09598 29.16138
1.93026 9.96788 12.30498 6.52661 29.29307
1.90292 9.88613 12.11946 6.92518 29.197
1.93146 10.03209 12.24412 7.07844 28.76407
1.64036 9.69924 12.36491 7.03082 29.29484
2.0755 9.91551 11.79912 6.89451 29.34179
1.91432 9.66237 11.39232 6.97811 30.06567
1.80232 9.91015 12.21435 7.17929 28.91517
1.93515 9.76288 12.46635 7.02109 28.85364
1.98753 9.73326 12.44271 7.31741 28.57518
2.10398 9.81171 12.34698 6.8712 28.89974
1.97566 9.66106 12.72691 7.29984 28.41787
1.90761 9.90938 12.26712 7.10176 28.90103
1.89565 9.80986 12.56445 7.23226 28.58745
1.7377 9.66537 13.89005 6.66297 28.22865
1.77981 9.83638 12.90351 7.05421 28.51952
1.79436 9.78558 13.23108 6.86603 28.39657
1.78051 10.06096 12.04531 7.10324 29.04706
1.85306 9.62332 11.94317 7.05859 29.55053
1.83914 9.55527 12.1212 7.50568 29.01973
1.82793 9.47826 13.26096 7.12902 28.37033
1.94842 9.84933 12.62467 7.38827 28.30393
1.91632 9.67836 12.54646 7.35283 28.59432
2.05473 9.73645 12.07273 7.30835 28.88836
1.81834 9.73583 11.77342 7.16909 29.54188
1.84121 9.47189 12.38835 7.34533 29.02342
1.79165 9.77127 12.01721 7.02801 29.44626
1.71428 9.762 12.47854 7.28021 28.82169
1.71612 10.31474 12.66313 7.00246 28.37549
1.72208 9.80771 12.8327 7.17685 28.51895
1.62184 10.35192 12.98658 7.02554 28.10261
1.75559 10.16128 13.01788 7.06792 28.09077
2.08968 9.85881 12.77876 7.00913 28.35018
1.89611 9.77543 12.55706 7.57481 28.24785
1.73877 9.49181 12.60746 7.48448 28.73246
1.69576 9.83265 12.56392 7.59834 28.37942
1.86229 9.4117 12.60163 7.11778 29.04601
1.66669 9.84236 12.21111 7.23322 29.08243
1.69459 9.6458 12.01123 7.40614 29.28348
2.10362 9.63012 12.24763 7.12072 28.94931
1.77279 9.80706 12.33221 7.32775 28.80392
1.8327 9.45937 12.663 7.17879 28.90086
1.74495 9.53562 12.83078 7.59217 28.35104
2.01912 9.46416 12.41079 7.20213 28.94514
1.96896 9.79056 12.50665 7.35195 28.44043
1.73353 9.63876 13.06695 7.17611 28.43397
1.78164 9.98692 12.33295 7.11165 28.82837
1.65438 9.74204 12.30284 6.86297 29.46901
1.87517 10.16511 12.20921 7.23874 28.57354
1.92741 9.40133 13.00901 7.02112 28.69773
1.91899 9.95837 12.33402 6.70908 29.10913
1.93213 9.71641 12.93225 6.79607 28.6553
1.71341 9.47086 13.07336 6.57798 29.22083
1.53373 9.49797 12.39706 7.2904 29.33391
1.80554 9.54607 13.24633 6.88974 28.57103
1.7141 9.6175 12.67999 7.23776 28.80763
1.72356 9.26051 13.1927 7.04431 28.83875
1.89829 9.6579 13.13101 7.41371 27.99541
1.82834 9.28623 12.70083 7.26587 28.98965
1.81233 9.62442 11.84338 7.3772 29.37555
1.86571 9.12912 12.72344 6.79044 29.52778
1.59582 9.32805 12.35357 7.27472 29.48271
1.77105 9.49574 12.51326 7.44841 28.84303
1.84952 9.22983 12.8187 7.08162 29.06368
1.82649 9.43461 12.39678 7.3683 29.04144
1.92467 9.58999 12.45195 7.27101 28.83194
1.5848 9.78522 12.68054 6.80911 29.17734
1.82249 9.4615 12.85179 6.79794 29.13118
1.8738 9.68381 12.9855 6.87166 28.66157
1.93966 9.81213 12.23559 6.95881 29.08391
1.93827 9.48923 12.82838 6.78389 28.99757
2.00169 9.41403 12.97548 6.689 28.95438
1.82348 9.47546 12.82932 6.99857 28.91191
1.9665 9.74198 11.83887 6.97303 29.5117
1.93539 9.67968 12.3068 6.81411 29.28693
1.6554 9.75923 12.52044 6.88471 29.20668
1.88401 9.76162 12.52203 7.16581 28.71343
1.81197 9.61483 12.3828 7.55208 28.68203
1.74253 9.86963 12.30339 7.024 29.0975
1.87055 9.91701 12.52707 7.19193 28.56864
1.82163 9.55687 12.24088 7.0756 29.34317
1.79672 9.62539 12.21676 7.32568 29.08607
1.90745 9.43536 12.73135 7.17754 28.79677
1.91025 9.45696 12.27057 7.32233 29.07554
1.71618 10.00185 12.72403 7.34399 28.26799
1.77644 9.51267 12.41337 7.44027 28.88559
1.86562 9.60016 12.54179 7.23609 28.79503
1.82877 9.52012 12.51803 7.12446 29.03976
1.91669 9.79021 11.64134 7.16616 29.51803
1.97662 9.30406 12.66123 7.12793 28.98381
1.85996 9.67398 12.58906 7.32051 28.59509
1.62327 9.56326 12.60264 7.2931 28.95778
1.73621 9.62515 12.97594 7.50487 28.20886
1.81122 9.9452 11.86754 7.75183 28.6639
1.90786 9.9047 12.26289 7.89429 28.10024
2.0221 10.0068 11.90353 7.58908 28.53035
1.92158 9.39688 12.87204 7.24494 28.60955
1.76416 9.52621 12.59236 7.35468 28.8109
1.84357 9.61163 12.50916 7.24 28.85335
1.89234 9.61868 12.18289 7.61111 28.75728
1.86663 9.60036 12.61383 7.81567 28.20441
1.86653 9.64345 13.11586 7.06784 28.38065
1.86328 9.63808 12.85119 7.17904 28.54206
1.84987 9.5362 13.01366 7.12289 28.5624
1.6736 9.74006 12.93181 7.55632 28.22642
2.08505 10.01635 12.49037 7.2045 28.25768
1.74821 9.87613 13.07363 6.92298 28.44607
1.71617 10.14915 12.76207 7.32048 28.12897
1.84591 9.61697 12.55444 7.43237 28.61569
1.94961 9.80097 12.34187 7.44586 28.50589
1.81758 10.09168 11.86474 7.3449 28.92534
1.62993 9.864 12.03669 7.19387 29.31156
1.77111 9.70032 12.61349 6.77484 29.18126
1.75341 9.23604 13.07071 6.81573 29.20179
1.76395 9.63958 12.23609 7.01808 29.39434
1.68643 9.98534 12.36746 6.87719 29.13086
