"V1" "V2" "V3" "V4" "V5"
1.28703 23.00466 4.13837 2.41031 29.18956
1.06709 23.55885 4.06962 2.67025 28.65802
0.95755 24.85144 3.15495 2.78001 28.27487
1.02177 23.22778 2.96428 2.98041 29.81872
1.09214 22.8331 3.41945 3.22906 29.4445
0.91959 24.87431 3.98058 3.38078 26.89552
1.15632 23.41636 2.99864 3.06152 29.38227
1.02135 23.44451 3.00641 3.46653 29.08193
1.00152 23.56701 3.16786 3.43901 28.84257
0.90253 24.26645 3.02947 3.73556 28.0909
1.05813 23.19053 3.3676 2.78073 29.61893
0.90481 23.92944 3.26152 3.18775 28.73401
0.91343 24.84256 4.04024 2.75702 27.47997
0.75193 24.68884 4.85876 2.92007 26.82531
0.66042 23.57808 5.19041 3.05202 27.55955
0.74795 23.37148 4.5255 2.99808 28.37897
0.70955 22.86048 3.85966 3.63298 28.96137
0.77703 23.87106 3.42031 2.75111 29.19575
0.90615 23.50249 3.79418 3.10974 28.70958
0.68314 22.21733 4.42563 2.66941 30.01712
0.5758 24.23535 3.35692 2.44524 29.40239
0.82649 24.14599 3.46453 2.80009 28.78194
0.85679 24.14747 3.88209 3.12973 28.00707
0.812 24.61307 4.43084 3.20127 26.97978
0.707 21.57558 3.79812 3.30207 30.62354
0.68401 22.98278 3.55469 3.83645 28.95392
0.74852 23.81029 3.43072 3.38374 28.64534
0.61343 23.58787 3.92105 3.24058 28.66206
0.80477 24.82131 3.70609 2.67804 28.01371
0.75501 22.66515 3.98214 2.61057 30.0166
0.86567 22.97145 4.19506 2.6361 29.36225
0.68283 23.03 3.73787 3.6031 28.96223
0.7989 23.43409 2.79969 3.65592 29.32426
0.6681 22.75378 3.11748 2.97352 30.50134
0.60237 23.89204 3.37671 3.24704 28.90164
0.47762 23.58523 3.5617 2.5771 29.80917
0.70844 22.49045 3.32189 3.05863 30.42971
0.79217 23.62746 3.18546 3.33505 29.07343
0.60385 23.6923 4.32855 3.69515 27.70921
0.71921 24.19054 3.47658 3.36818 28.26575
0.69938 21.89546 3.78014 2.75165 30.88237
0.63637 23.77524 3.67422 3.25656 28.6807
0.68291 22.47349 3.99168 3.57619 29.29543
0.70221 22.9447 3.41114 3.2919 29.6601
0.78379 22.01085 3.64131 3.06333 30.51084
0.76312 22.58231 3.90353 3.55206 29.21498
0.79839 23.2954 3.75311 3.1524 29.01851
0.64718 22.28632 3.25885 3.28348 30.5315
0.72871 21.83973 2.84979 2.72116 31.86649
0.74842 21.8304 3.2818 2.73971 31.40655
0.7923 22.82115 3.40842 3.36729 29.62051
0.76635 22.491 3.16995 4.01615 29.56672
0.78883 22.87116 2.95568 4.27073 29.12443
0.75233 22.57027 3.2906 4.01084 29.3932
0.75057 22.3513 3.43645 4.49368 28.98546
0.89399 23.53309 2.7577 3.4337 29.39628
0.73838 22.79419 2.94872 3.466 30.06586
0.81942 22.24914 3.0894 4.13018 29.7271
0.84568 23.04667 3.7121 4.36715 28.06266
0.77382 22.93055 3.84228 4.99497 27.50052
0.7091 20.95472 4.35153 4.90692 29.10515
0.63827 22.59546 3.56202 4.628 28.59772
0.71856 22.61541 3.25437 3.24252 30.17889
0.81613 23.43551 2.87247 3.63205 29.26067
0.62058 21.94679 2.66266 3.39752 31.38281
0.91449 22.11272 3.06818 3.54493 30.37607
0.69782 22.23749 3.61542 3.45139 30.01511
0.78809 22.94711 3.43923 3.48781 29.35458
0.94587 22.25255 4.0846 3.51326 29.22544
0.89504 22.91002 4.25425 3.81013 28.15724
0.90739 22.92007 4.62433 3.46209 28.11277
0.65552 22.21577 4.12613 3.48996 29.52919
0.66812 21.6909 3.71674 3.51781 30.42227
0.89292 20.87853 4.22224 3.30054 30.71711
0.8873 22.78142 3.42523 3.04137 29.87895
0.83741 23.68729 3.20242 3.28269 29.01217
1.03453 22.57688 3.4205 3.59818 29.39081
0.94243 22.63886 3.28043 3.65057 29.50107
0.66413 23.24194 3.19672 3.67896 29.24007
0.73175 22.49019 2.74691 3.34615 30.6997
1.03746 23.32166 3.17934 3.52772 28.95822
1.08218 23.70539 2.87906 3.3327 29.02515
0.93879 22.11403 3.05386 3.1852 30.72094
1.30128 23.27517 2.9902 3.17813 29.27737
0.97504 23.35501 3.08126 3.68612 28.93001
0.97175 22.69286 2.66098 3.4495 30.24286
0.62937 22.42349 2.75361 4.26011 29.94975
0.95688 22.11339 2.53763 3.80741 30.60109
1.01296 23.14453 2.48071 3.92164 29.47183
0.96836 23.23314 2.71343 3.92107 29.19572
0.94867 22.18662 3.25543 3.81938 29.82143
0.76622 22.45153 3.46049 3.14201 30.19718
0.87803 23.03327 4.08719 2.8072 29.21897
0.70663 23.22554 4.14114 2.57583 29.37615
