"V1" "V2" "V3" "V4" "V5"
0.98388 15.30666 10.54739 7.34934 25.95434
1.18629 15.85596 9.6698 7.69769 25.73047
1.16707 15.22583 9.58102 7.65872 26.44989
1.04689 15.50741 9.17867 7.50143 26.82925
1.08861 15.9314 9.32513 8.03068 25.73932
1.08786 15.5525 10.21871 7.38619 25.89515
0.99601 16.39551 8.92324 7.133 26.62139
1.0153 15.0014 10.17203 7.27506 26.63093
1.00488 15.56551 9.675 7.12031 26.68491
1.03227 14.72468 9.93658 7.54192 26.81896
1.01479 14.48498 9.82259 7.94053 26.79656
1.18367 15.11299 9.69381 8.00375 26.07178
1.09605 15.15443 9.66903 8.03578 26.12503
1.12653 15.3931 9.3388 8.19092 26.02714
1.05826 15.07879 10.45577 8.17899 25.361
1.20818 15.43702 10.59967 7.31671 25.53482
1.26114 15.39016 9.80436 7.58746 26.05207
1.30332 14.90319 11.11236 7.36986 25.45496
1.20508 15.19512 11.73769 7.47365 24.65299
1.14028 14.89615 11.04488 7.50327 25.56379
0.96121 15.68212 10.76474 7.24883 25.55082
1.04651 15.58674 9.91605 8.28431 25.31679
1.02888 15.77775 9.8621 7.73724 25.69792
0.94762 14.9575 9.5427 7.78862 26.83805
0.82006 15.65517 9.60108 7.39562 26.57174
0.90789 15.82221 9.81193 7.13282 26.39233
1.02206 16.13843 9.01598 7.92738 25.97506
1.09394 15.25155 8.86724 7.70739 27.12258
1.02147 15.77934 9.12958 7.38196 26.73128
0.99386 15.51499 9.69621 7.69336 26.17451
1.12363 14.87104 9.95854 7.8906 26.23452
1.09845 15.01374 10.23745 7.04675 26.65597
1.0984 15.42784 9.56353 7.11648 26.84461
0.91479 16.41868 10.04175 6.58489 26.16166
1.06856 15.81734 9.79685 7.57117 25.82007
1.11706 15.84216 9.16354 7.80973 26.12947
0.94183 15.71579 9.75396 7.18301 26.47458
1.02629 15.75125 9.75346 7.27566 26.28183
0.91419 16.21041 9.51495 7.64569 25.8043
1.00169 15.65585 10.23602 6.985 26.19547
1.05464 16.36453 9.14937 7.29785 26.2035
1.00545 17.19688 8.96907 7.50034 25.42959
1.08952 14.98696 10.01104 7.71776 26.32015
1.07463 15.34985 9.39997 8.01413 26.22423
1.00414 15.70413 9.89574 7.91759 25.55175
0.92249 16.24029 10.1235 7.72776 25.07258
1.06157 15.97113 9.839 8.17826 25.0523
1.10243 15.85812 8.97206 8.42157 25.73639
1.07032 15.8024 9.49679 7.79613 25.90548
1.14439 15.88804 8.68813 8.28282 26.06947
0.97818 15.73986 9.22005 8.14594 25.97912
0.98117 15.90016 9.43911 7.79045 25.94354
1.09755 16.21531 8.5345 7.51739 26.69578
1.17993 15.75075 10.28222 7.2066 25.70177
1.14809 15.69034 9.06064 8.58004 25.59378
1.31668 15.04393 9.0729 8.159 26.50393
1.23216 15.90795 10.06808 7.73711 25.25241
1.2753 15.53414 10.37065 7.46004 25.52027
1.35246 14.36097 10.81582 7.46165 26.19881
1.02669 15.13838 9.94379 8.3633 25.66475
1.21307 14.77624 10.37692 8.37813 25.37964
1.21029 15.9964 9.56615 8.18649 25.14008
1.16366 14.53852 9.95236 8.03376 26.38117
1.2602 15.53932 9.53783 7.53811 26.20245
1.18349 15.3826 9.92533 8.10987 25.52258
1.35349 15.03233 10.12923 8.12153 25.54933
1.29314 15.51451 10.09884 8.30581 24.96791
1.37765 16.16154 8.79354 8.70148 25.09291
1.12194 15.06877 9.24898 8.40911 26.25487
1.1882 14.4458 9.02911 9.29442 26.17133
1.26302 15.40735 9.9197 8.13618 25.40898
1.31896 15.4151 9.54528 8.56299 25.30868
1.40874 15.22497 9.39613 8.66753 25.4418
1.32243 15.74056 9.5769 8.37217 25.11983
1.15031 15.89773 10.25174 7.84868 25.00451
1.20952 15.79252 8.82112 8.6525 25.66406
1.28358 15.50401 9.99637 8.28832 25.10224
1.06772 15.05988 9.86845 8.61467 25.50033
1.00002 15.61325 9.75923 7.93585 25.80743
1.11496 15.66775 9.65007 7.60098 26.07114
1.19418 15.69276 9.2186 8.17791 25.81265
1.17983 15.66917 9.5106 8.13228 25.61057
1.07237 15.58236 9.16745 8.81758 25.48072
1.61724 15.64661 9.31968 8.15339 25.38486
1.19259 15.40442 9.16299 8.46514 25.87352
1.15471 15.76038 8.5706 8.14119 26.43586
1.18523 15.98423 9.04727 7.75496 26.12166
1.33434 15.31677 9.67226 7.45681 26.30293
1.15956 16.60736 9.11544 7.62063 25.61029
1.22226 15.9006 9.86573 7.45147 25.66435
0.99043 15.80573 10.53273 7.90516 24.92058
1.20112 15.27448 10.36152 7.88986 25.37838
1.23189 16.19103 9.854 7.97963 24.88392
1.30653 15.40066 10.39101 7.91287 25.12899
1.11664 15.77796 10.04038 7.70045 25.45281
1.20766 16.01213 8.81142 7.95471 26.06974
1.09167 15.75397 9.58564 7.69496 25.9791
1.04672 15.63743 9.57583 6.93648 26.87689
1.18216 16.16264 9.49768 7.05625 26.16722
1.14225 15.8427 8.92459 8.18929 25.98511
1.06653 15.6389 9.15003 8.25039 25.96221
1.25377 16.1137 8.75473 8.30684 25.66815
1.10167 15.52551 9.01308 8.92066 25.56118
1.25761 15.03604 9.11655 8.57385 26.09577
1.31779 15.14312 9.08285 8.12465 26.4091
1.14242 15.28842 9.25194 8.44354 25.96243
1.38861 15.11998 9.37771 8.86978 25.37508
1.35347 14.51865 9.48347 8.33848 26.37579
1.25698 15.06488 9.5394 8.94054 25.34426
1.11827 15.18137 9.91919 8.29756 25.63756
1.15397 15.33771 9.73494 8.5106 25.37317
1.27628 15.08014 10.22078 8.01596 25.56208
1.24575 15.21388 9.48915 8.60787 25.57464
1.29802 15.56415 9.62641 8.52321 25.09894
1.16638 15.99525 9.76081 8.24373 24.97614
1.21741 15.29563 9.89358 7.83337 25.85206
1.12461 15.8968 9.7647 7.79435 25.5125
1.30618 15.65654 9.13157 8.22625 25.77306
1.29258 15.19443 9.81325 7.78738 25.97847
1.34561 15.98841 9.83295 7.81594 25.10957
1.41982 15.82986 10.23953 7.98578 24.6853
1.33057 14.65856 10.90575 7.91893 25.32023
1.27115 14.74277 10.24653 8.20696 25.65009
1.57131 15.51559 9.47239 8.28097 25.31567
1.28695 15.33017 9.76135 8.53036 25.22901
1.30841 15.04375 10.35001 8.58434 24.89085
1.29193 15.06871 10.67377 7.82816 25.27372
1.29962 15.63477 10.41195 8.04004 24.74269
1.21311 15.73071 10.1025 8.02108 25.05703
1.31149 15.4774 10.16291 8.19726 24.95296
1.39847 15.76937 9.45552 7.89405 25.56746
1.27698 15.36817 10.11291 7.97822 25.34775
1.27136 15.3176 9.61783 8.33954 25.55028
1.36341 15.64494 9.35771 8.90699 24.84761
1.07222 14.96957 10.03099 8.88542 25.13257
1.16562 15.51981 8.826 8.67209 25.90052
1.26263 15.11626 10.02184 8.07655 25.60704
1.25237 15.52941 8.82295 8.34071 26.12932
1.22782 15.05912 9.68313 7.67165 26.444
1.31937 15.33846 9.6029 8.59302 25.2756
1.23767 15.52353 10.12854 8.15121 25.07094
1.36596 15.37106 10.85525 7.5517 24.98003
1.42734 15.19142 10.44105 8.12537 24.95307
1.32332 15.62829 9.00841 8.38561 25.77533
1.35295 15.34034 9.86842 8.77305 24.86489
1.33398 16.20014 8.66851 7.89854 26.00412
1.34985 15.24012 9.74772 7.42099 26.33666
1.26273 15.47961 9.99834 7.94212 25.47217
1.28047 15.5844 10.30603 8.30839 24.71307
1.48079 15.59462 9.75533 7.67856 25.58179
1.49164 15.49487 9.94061 7.47816 25.70775
1.29468 16.40967 9.56785 8.2004 24.66026
1.37739 15.30815 10.50661 8.68221 24.30264
1.6147 14.8652 9.64041 8.4161 25.54842
1.38135 15.47043 9.43524 8.22323 25.56981
1.26868 15.19075 9.36308 7.75751 26.48619
1.06797 15.51188 9.09536 8.06423 26.32336
1.08595 15.57193 9.21645 8.17687 26.05974
