"mean" "left.bound" "right.bound" "subgroup"
17.68633152 17.2742804 18.0841144 "group0000"
24.60376396 24.263694 24.9593368 "group1000"
13.97174796 12.8806552 15.144546 "group0010"
8.73330394 8.3254524 9.1709016 "group0100"
18.09414056 17.514684 18.6381576 "group1100"
23.2837327 22.3904824 24.1605716 "group1001"
14.68141595 13.9416136 15.4639156 "group0001"
22.54015968 21.1856268 23.8652676 "group1010"
