"V1" "V2" "V3" "V4" "V5"
11.99916 8.71009 10.35681 0.82418 28.18101
11.24953 8.48112 11.08072 0.74989 28.49054
11.12522 9.1713 10.50226 0.63503 28.59539
11.18659 9.58011 10.24667 0.7075 28.31448
10.84338 9.28586 10.41061 0.78043 28.7271
10.89799 9.37807 10.67883 0.75186 28.34966
10.68125 9.46627 10.61544 0.77682 28.53209
10.97403 9.39899 10.54219 0.76918 28.37534
11.08414 9.00938 10.6256 0.74572 28.58182
11.3098 9.33616 10.33772 0.83609 28.23964
11.52154 9.48949 9.82704 0.74457 28.46758
11.33218 8.96764 10.39852 0.74748 28.60225
11.51902 8.96526 10.28756 0.71434 28.55472
11.53446 8.74444 10.84488 0.83907 28.10064
11.67414 8.57201 10.81681 0.79266 28.22081
11.41006 8.84699 10.33169 0.86269 28.63718
11.97379 8.64663 10.5371 0.92568 28.00531
12.17909 8.57021 10.83439 0.88762 27.60504
11.96315 8.63532 10.26994 0.76233 28.4281
11.36016 8.94502 11.22576 0.8522 27.70382
11.53459 8.80737 10.652 0.84464 28.24899
11.85615 9.08963 10.08105 0.82922 28.20306
11.6079 9.14341 10.0602 0.82988 28.42476
11.34669 8.83539 10.74523 0.80119 28.34276
12.12873 8.5701 10.45157 0.83034 28.09688
11.66908 8.76798 11.12204 0.6331 27.85115
11.5485 9.34741 10.1812 0.56454 28.39018
11.26288 8.6265 10.73175 0.61828 28.8193
11.36075 8.93163 10.3678 0.62622 28.74311
10.76041 9.68441 10.44364 0.72597 28.4312
11.48374 9.02869 10.35089 0.66456 28.50777
11.40683 9.11355 9.95917 0.67625 28.88092
11.08813 8.9635 10.28834 0.69043 29.00624
11.56069 8.54588 10.26576 0.76265 28.90944
11.25872 9.49686 10.26114 0.74311 28.27649
10.86179 9.78401 10.94364 0.75024 27.71036
11.33747 9.67283 10.80604 0.86755 27.38093
11.8248 9.05599 10.15681 0.78311 28.22985
11.74477 8.81693 10.6906 0.80054 28.01774
10.98591 9.57505 10.18859 0.75764 28.55211
11.4752 9.25536 10.51878 0.68829 28.10881
11.47659 9.28023 10.50553 0.68185 28.1058
11.44652 9.1502 10.15322 0.70661 28.59074
12.02335 9.0473 10.09216 0.83699 28.07102
11.11732 8.84439 11.03446 0.68003 28.3706
11.6271 9.02162 10.21694 0.6557 28.52633
11.18642 9.04776 10.2038 0.57203 29.03016
11.70989 9.00092 9.94055 0.53345 28.85462
11.3602 9.36458 10.35598 0.56641 28.39674
11.63181 8.81218 10.55632 0.58788 28.45333
10.98843 9.3397 10.70238 0.5937 28.40865
11.65823 8.7606 10.70477 0.62115 28.28972
11.70568 8.68063 10.63563 0.68713 28.34679
11.71747 8.12362 10.93867 0.67644 28.58974
11.26768 8.78925 10.85653 0.72318 28.4184
