"V1" "V2" "V3" "V4" "V5"
5.65168 18.1643 2.89968 0.41842 32.88904
5.72433 18.0316 3.22904 0.4104 32.62336
5.35908 19.01934 3.01529 0.38006 32.23972
5.27607 19.14476 2.86677 0.40197 32.32367
4.9108 18.51568 2.94202 0.38568 33.26097
5.2171 19.16584 2.92279 0.40711 32.30659
5.04446 19.22338 2.91219 0.45241 32.39543
5.21053 18.88112 3.1695 0.42901 32.3316
5.166 18.63962 3.12513 0.39259 32.69318
5.34521 19.02903 3.0656 0.44496 32.13923
5.29812 18.97149 2.94108 0.38641 32.42511
5.83644 18.5561 3.29257 0.38968 31.94812
5.74399 18.53044 3.23017 0.33851 32.17245
5.5209 19.17406 3.19038 0.35875 31.77444
5.58889 17.72369 3.34494 0.34251 33.01902
5.55189 18.28103 3.16927 0.42062 32.61159
5.62358 18.57148 3.3246 0.43491 32.07751
6.10905 18.8126 3.30182 0.44781 31.35794
5.84447 18.36839 3.21426 0.39409 32.20013
5.70738 19.37834 3.29849 0.45618 31.19435
5.7859 18.70381 3.38701 0.43445 31.72253
5.77755 18.48219 3.12242 0.37825 32.26036
5.37643 18.89666 3.20658 0.40616 32.14024
5.53785 18.07106 3.44595 0.40039 32.56914
5.95953 18.15689 3.59949 0.46917 31.84774
5.95293 18.18298 3.49852 0.35128 32.03085
5.6099 19.05184 2.89904 0.32946 32.12009
5.57488 18.4762 3.39531 0.36594 32.21466
5.64802 18.76018 2.91976 0.4069 32.28198
5.05665 18.99342 2.97951 0.38933 32.59885
5.55872 18.81077 2.87381 0.39379 32.3788
5.37807 18.84013 2.76101 0.40177 32.63339
5.41773 18.50593 3.00791 0.39004 32.69164
5.64153 18.21078 3.15774 0.41434 32.59196
5.35874 19.00468 2.92514 0.40683 32.31577
5.47786 18.77117 3.21892 0.37776 32.16796
5.70084 19.37705 3.23842 0.45035 31.25487
5.46707 18.67737 3.08079 0.41409 32.37948
5.62085 18.63878 3.15148 0.40483 32.20591
5.24596 18.97403 2.97169 0.39306 32.4323
5.47826 18.78079 3.06085 0.37226 32.32032
5.50787 18.57959 3.12336 0.36429 32.43901
5.51226 18.75313 2.89565 0.4223 32.43125
5.73204 19.10275 3.05342 0.48121 31.65114
5.49925 18.99779 3.21164 0.3948 31.91145
5.34043 18.56548 3.0694 0.36145 32.67382
5.48864 18.5056 3.21182 0.32908 32.47696
5.51753 18.9909 3.07874 0.33669 32.08968
5.23273 19.76671 3.08446 0.33171 31.59817
5.62272 18.48507 3.2008 0.33436 32.36739
5.48991 18.52611 3.21718 0.32367 32.4506
5.58816 18.68251 3.3444 0.30968 32.08303
5.51461 18.22127 3.12982 0.33319 32.81444
5.63345 18.42508 3.20493 0.36625 32.38496
5.20905 18.90771 3.18408 0.38703 32.32805
5.35186 18.11828 3.18963 0.33429 33.01895
5.45854 18.07265 3.02777 0.37413 33.08143
5.24209 18.55992 3.05824 0.37033 32.7828
5.41381 18.59758 3.21674 0.33531 32.45174
5.05816 19.06476 2.89041 0.31886 32.67597
4.96975 19.17212 2.91015 0.31158 32.64664
5.2686 19.15182 3.16248 0.32265 32.10856
5.59348 18.82877 3.2574 0.41915 31.92338
5.89893 18.7726 3.16757 0.40854 31.77696
6.0113 18.20974 3.23571 0.42252 32.14271
5.91521 18.61844 3.23482 0.41101 31.83994
5.65585 17.83868 3.18883 0.38823 32.94264
5.82762 18.05662 3.13868 0.44479 32.55776
5.40763 18.32819 3.27677 0.46389 32.54294
5.03526 18.7595 3.18955 0.42074 32.60939
5.18882 18.48749 3.20056 0.46011 32.68532
5.59579 18.90725 3.60778 0.49996 31.42508
5.91175 17.7055 3.55131 0.38155 32.46703
5.71157 17.98388 3.41568 0.35398 32.54815
5.42703 18.61185 3.16594 0.34468 32.4629
5.39007 18.57789 3.07401 0.40077 32.57936
5.42161 17.52296 3.12186 0.32019 33.62291
5.43763 18.41195 3.11327 0.37281 32.67398
5.75019 18.17212 3.22025 0.39659 32.47076
5.70504 18.48907 3.36813 0.434 32.01631
5.0709 18.76856 3.04967 0.39878 32.71949
5.40647 18.48677 3.13904 0.372 32.60166
5.65561 18.88394 3.14938 0.4672 31.86013
5.34942 18.86865 3.1309 0.38784 32.27418
5.48211 18.72596 3.21319 0.42995 32.16165
5.27732 18.72367 3.43927 0.43804 32.13365
5.25856 18.30053 3.32439 0.39141 32.74206
5.3839 18.93303 2.83264 0.38758 32.47778
5.11236 18.3222 3.08989 0.3359 33.14812
5.14077 18.61782 2.93958 0.39122 32.91997
5.67119 18.62301 3.0782 0.37717 32.26055
5.1404 18.95012 2.97418 0.36798 32.57628
5.72261 19.05447 3.04926 0.46285 31.72733
5.49808 18.72746 2.97367 0.38342 32.42848
5.39098 18.28086 3.32472 0.42534 32.5973
5.55108 18.16279 3.31197 0.45805 32.53706
5.5532 17.91321 3.12863 0.40216 33.02027
5.11917 18.29583 2.9204 0.37936 33.30252
5.26897 18.58844 2.76203 0.38765 33.00918
5.24862 18.78766 3.00617 0.40117 32.57096
5.23746 18.89179 3.09492 0.35592 32.42961
5.36895 18.61212 3.07787 0.36062 32.58915
5.55878 18.05005 3.2183 0.39511 32.78417
5.65257 17.99576 3.3633 0.44158 32.55647
5.66689 18.07306 3.43036 0.41871 32.42117
5.3178 18.36113 3.2573 0.42124 32.65622
5.56267 18.72047 3.26705 0.41739 32.05392
5.21098 18.79302 3.25983 0.40631 32.3467
5.14685 17.9787 3.37729 0.38765 33.12454
5.51182 17.84031 3.24078 0.4346 33.00225
5.54553 18.96292 3.16783 0.51954 31.83918
5.28015 18.7552 2.81747 0.48028 32.68968
5.11741 18.68771 3.02927 0.42273 32.75923
5.71944 18.62297 3.19003 0.46069 32.02487
5.55416 18.36755 3.2946 0.38528 32.4139
5.57539 18.31852 3.18539 0.40098 32.53866
5.40177 18.47398 3.02188 0.43947 32.68402
5.9182 18.41919 3.3416 0.44808 31.89715
5.5514 18.54609 3.64689 0.4783 31.80219
5.97948 17.7863 3.78678 0.43656 32.03026
5.63992 18.31404 3.3327 0.42431 32.30733
5.61307 18.63511 3.41512 0.46982 31.8885
5.10597 18.70168 3.28033 0.44072 32.48989
5.16522 19.53831 2.99496 0.48266 31.85037
5.42542 19.14992 3.28368 0.44228 31.72593
5.56363 18.40874 3.31227 0.38929 32.33959
5.49315 17.85537 3.14945 0.35653 33.1576
5.339 18.46214 2.9541 0.34315 32.91462
5.23608 18.53538 3.1513 0.35066 32.74239
5.47636 17.50472 3.13025 0.3226 33.57843
5.41973 18.1598 3.00282 0.36729 33.06571
5.5002 18.98782 3.09873 0.42641 32.00641
5.54909 18.86525 2.96535 0.38757 32.25164
5.6044 18.48285 3.1209 0.35752 32.4493
5.74497 18.34805 3.19759 0.42246 32.31032
5.14452 19.23179 3.19247 0.40788 32.04317
4.99139 19.2225 3.26283 0.41106 32.1262
5.49307 18.46032 3.27304 0.41672 32.37034
5.31061 18.8408 3.21869 0.37989 32.26059
5.43515 18.75909 3.3652 0.39888 32.05229
5.67881 18.21295 3.26948 0.40608 32.44259
5.39465 18.61166 3.24832 0.45909 32.30384
6.00497 18.42484 3.14971 0.50017 31.9443
5.76736 18.35662 3.15752 0.44388 32.29229
5.32702 18.68671 3.13798 0.38831 32.47221
5.40505 18.33731 3.17408 0.35245 32.74368
5.3219 18.27761 3.1767 0.38197 32.85487
5.55453 18.21747 3.17521 0.3902 32.67652
5.5455 17.83739 3.35905 0.41756 32.85951
5.41551 17.70568 3.16212 0.35943 33.36661
5.42862 19.15139 3.12202 0.39114 31.91965
5.34707 18.66603 3.0319 0.34705 32.61744
5.33166 17.97216 3.36076 0.37548 32.97229
5.17361 18.9907 3.36902 0.39412 32.08757
5.05511 18.47508 3.28103 0.29792 32.89768
5.81106 18.29486 3.41294 0.33381 32.16142
6.05049 18.53988 3.67374 0.37483 31.38049
5.50547 18.19782 3.43912 0.3177 32.54843
5.59197 18.36923 3.12611 0.34092 32.58161
6.00276 18.40016 3.47663 0.3721 31.77061
5.55549 18.53293 3.39808 0.46246 32.07969
5.44055 18.31807 3.08934 0.3911 32.77727
5.42934 19.23695 3.28078 0.44668 31.63085
5.63578 19.03933 3.20605 0.40915 31.73543
5.25552 18.89418 3.13545 0.30907 32.41627
5.18539 19.1612 3.42274 0.35692 31.89153
