"V1" "V2" "V3" "V4" "V5"
3.56457 23.85532 2.51602 0.38124 29.71006
3.80208 22.73987 2.55276 0.31432 30.61003
3.51911 23.91092 2.36347 0.33167 29.89032
3.60964 23.77592 2.39934 0.33372 29.89591
3.78633 22.83085 2.41909 0.32346 30.65927
3.59147 23.68319 2.16704 0.35963 30.22472
3.6129 24.06863 2.4463 0.43005 29.48106
3.98068 23.09055 2.44709 0.43032 30.09467
3.64017 23.07977 2.61494 0.40334 30.30098
3.7733 23.13184 2.85566 0.50931 29.77568
3.50663 23.16655 2.48592 0.41487 30.4636
3.61377 23.15638 2.64249 0.44627 30.17777
4.05999 23.69801 2.6681 0.46704 29.14902
3.85393 22.99205 2.50251 0.41066 30.2665
3.69667 23.01959 2.68205 0.45463 30.18813
3.59125 23.98064 2.70232 0.51696 29.27642
3.53701 23.89105 2.77663 0.42776 29.40344
3.95702 24.03453 2.59035 0.4548 28.99325
3.81236 23.96254 2.52271 0.60437 29.14962
3.61509 23.97251 2.50731 0.53549 29.42029
3.48599 23.07564 2.70785 0.39751 30.37777
3.81441 23.8806 2.97059 0.41326 28.95884
3.42041 23.77446 2.9841 0.44711 29.42116
3.83136 23.95841 3.18817 0.46933 28.61176
4.07298 23.73448 3.3101 0.50674 28.45431
4.05333 22.7896 3.0582 0.37912 29.76784
3.6767 22.63972 2.49254 0.31858 30.89477
3.48876 24.56325 2.65911 0.38112 28.97045
3.35809 24.3079 2.3593 0.41059 29.6013
3.66515 24.78067 2.39534 0.52124 28.69969
3.49909 24.58996 2.25736 0.49337 29.21458
3.56241 24.10971 2.24458 0.3961 29.72876
3.29237 24.08932 2.44739 0.38577 29.82147
3.73973 23.82893 2.62049 0.44625 29.40254
3.91255 23.82162 2.45914 0.44036 29.39034
4.15712 22.78057 2.61616 0.36457 30.10201
3.8997 22.96376 2.5878 0.3614 30.21453
3.49288 24.1468 2.57051 0.5244 29.30493
3.51344 23.891 2.70041 0.5619 29.37741
3.6937 23.98211 2.75661 0.56217 29.04922
3.1984 23.0894 2.3941 0.48254 30.85651
3.58805 22.99084 2.81316 0.44472 30.18729
3.82625 23.83437 2.71617 0.57734 29.0728
3.45679 23.61464 2.69329 0.4522 29.80368
3.91577 23.60028 2.50574 0.373 29.62105
3.84593 24.04827 2.56684 0.35045 29.20646
4.01629 23.82823 2.91056 0.40377 28.87355
3.63255 23.76806 2.74282 0.36812 29.50695
3.80983 24.19759 2.64641 0.35611 29.01457
3.75828 23.75856 2.89861 0.3532 29.25112
3.87792 24.08649 2.84364 0.33538 28.87352
3.7756 24.61647 3.00346 0.36432 28.25801
3.51564 23.34305 2.75203 0.36061 30.04673
3.29315 23.97355 2.47997 0.4345 29.83656
3.42781 23.529 2.45336 0.42396 30.1867
3.52104 23.22916 2.44338 0.40513 30.42294
3.26539 22.4931 2.68552 0.39412 31.18127
3.60412 23.74326 2.56494 0.5002 29.61221
3.59832 24.08866 2.77876 0.46564 29.09839
3.28693 23.67739 2.62403 0.42478 30.00319
3.5735 24.35947 2.65462 0.39964 29.03948
3.75197 24.18712 2.60405 0.38488 29.10336
3.79086 23.57893 2.66157 0.39742 29.60773
3.31987 23.41396 2.60845 0.37774 30.30731
3.47408 23.62434 2.40021 0.33909 30.18325
3.66 24.09535 2.60921 0.3379 29.32304
3.69323 24.37614 2.51557 0.35672 29.09117
4.09785 24.08627 2.6921 0.32453 28.83276
3.61451 23.29887 2.92412 0.34725 29.84034
3.9594 23.67807 3.11266 0.38172 28.89725
3.78635 22.94879 2.67155 0.38779 30.24366
3.86643 23.33874 3.0063 0.44944 29.40217
3.80544 23.53037 3.19831 0.35973 29.14735
3.76412 22.84617 3.26129 0.30222 29.85421
3.54877 24.06132 2.89234 0.33137 29.20402
3.68312 23.52558 2.91347 0.43075 29.51481
3.70765 22.89781 3.03387 0.39825 29.99781
3.40936 23.9841 2.82552 0.34219 29.4638
3.29754 23.37714 2.54469 0.355 30.44373
