"mean" "left.bound" "right.bound" "subgroup"
0.0763399820666325 0.071700405655212 0.0811778333851593 "group1000"
0.237962491399108 0.228654331201767 0.247155085664094 "group0000"
0.297909781178935 0.262232550482113 0.332214770391827 "group0010"
0.0876341256435086 0.0803925424010199 0.0950097346241387 "group1100"
0.233541064912394 0.220906379144363 0.245964460565305 "group0100"
0.237163935890844 0.217647527757215 0.257964055679875 "group0001"
0.0796543810935196 0.0693307246068933 0.0911018119262153 "group1001"
0.110146057738094 0.0888537079361578 0.131437651619554 "group1010"
