"mean" "left.bound" "right.bound" "subgroup"
2.33431356 2.1855032 2.4921676 "group1000"
8.08424011 7.7132596 8.4361744 "group0000"
10.04098656 8.7504732 11.3653052 "group0010"
2.34227057 2.1350168 2.5589564 "group1100"
7.17173018 6.7501812 7.5897188 "group0100"
8.09633692 7.3725976 8.8972292 "group0001"
2.3906503 2.067588 2.7513696 "group1001"
3.32601536 2.66097 4.0651136 "group1010"
