"mean" "left.bound" "right.bound" "subgroup"
0.335719397593607 0.317527135657001 0.354783460214601 "group0001"
0.0437064594146672 0.0385546918637691 0.048946484875978 "group1000"
0.396293340998008 0.369802777309296 0.42261983718136 "group0100"
0.308769836970102 0.274218110577972 0.344437387649829 "group0010"
0.162679336268862 0.147933218059125 0.178379367043567 "group0000"
0.134287254952106 0.119900025937552 0.149201360426495 "group1100"
0.0948721508764068 0.079119337365043 0.111819515441988 "group1010"
0.101837641563462 0.0913484244559411 0.112592110567577 "group1001"
