"mean" "left.bound" "right.bound" "subgroup"
0.0121814734333992 0.00992527985181422 0.0148289782255553 "group0001"
0.00914408131028293 0.00698566373567543 0.0113983853464412 "group1000"
0.0114202249749701 0.00867963881213387 0.0144971307971458 "group0100"
0.0147838945198679 0.0101960110068962 0.0197545412165769 "group0010"
0.0140780649175365 0.0114586791384054 0.0168456468405441 "group0000"
0.00903170331840614 0.00680801840535694 0.0116209655664942 "group1100"
0.00877107073605894 0.00574657193444759 0.0121879468795211 "group1010"
0.00936241850866856 0.00729963922305568 0.0115749413721849 "group1001"
