"V1" "V2" "V3" "V4" "V5"
1.66232 16.56942 11.68305 8.60357 21.93777
1.32643 16.40507 11.35833 9.08041 22.20642
1.2184 17.84884 9.21829 9.39893 22.51624
1.3532 17.41529 9.18912 8.87701 23.31967
1.41267 16.15239 9.73556 9.50226 23.36958
1.00359 17.38305 10.1107 10.72063 21.16276
1.36888 16.93112 9.20327 9.38781 23.25852
1.41914 16.21401 8.99624 10.50541 23.02299
1.28017 15.87075 9.0277 10.11189 23.79613
1.01271 17.20012 9.05127 10.57572 22.32636
1.09466 17.52243 9.85087 8.54036 23.13912
0.89813 17.14836 9.20448 9.17139 23.68732
1.02375 17.32224 12.28314 8.21622 21.54735
0.99662 16.13594 12.89845 8.79601 21.4893
0.9362 15.52051 13.75664 8.48545 21.72719
1.15462 16.50095 10.98792 8.1514 23.33518
0.96203 15.63634 11.15202 10.1982 22.29894
1.24324 16.62091 9.48065 9.55527 23.26204
1.65898 15.9819 9.50615 9.47795 23.55636
1.21774 16.68857 11.01666 8.53647 22.85568
0.97238 18.88055 9.86828 8.65405 22.02453
1.23865 18.14376 10.39698 9.25877 21.39413
1.29038 17.2589 11.94276 9.26319 20.71473
1.44055 17.34884 12.22248 9.06138 20.48541
1.07911 15.30054 10.51685 9.77533 23.47871
1.03194 16.13064 10.21289 10.48769 22.36447
1.26356 16.83132 9.84594 9.8529 22.44018
0.90623 16.42731 12.36726 9.62934 21.16259
1.11844 17.46545 12.61926 9.27296 20.18361
0.91367 16.34743 13.41693 8.94218 21.31808
1.08955 17.12354 13.57107 8.70938 20.39138
1.02667 16.75306 11.0161 10.06506 21.40866
1.1041 17.43193 9.90597 10.17465 21.63858
1.04517 17.08814 10.24227 10.16877 21.90065
0.97793 17.10127 10.66538 10.22029 21.47798
0.75198 18.11317 10.10813 8.79579 22.4244
1.17084 16.12813 9.68268 9.67385 23.49285
1.17896 16.04595 9.56721 10.29995 23.06356
0.88119 15.93016 13.32102 9.82417 20.60951
1.09272 16.28308 11.40821 9.87566 21.59162
1.09438 15.96757 11.11994 9.62832 22.46301
0.93506 16.56915 11.09789 10.12395 21.65502
0.91025 15.68406 10.41641 10.04531 23.18283
0.94423 17.28773 8.9047 10.40997 22.61039
1.05438 17.23669 9.59029 9.71892 22.59959
1.25 16.90312 10.55245 9.34133 22.15499
1.23075 16.42264 11.08514 8.92157 22.54472
1.09055 16.97569 9.4657 9.93041 22.71876
1.1246 16.13995 9.26937 8.63099 24.93711
1.15046 15.92113 9.77376 8.76445 24.50236
1.30497 16.10752 9.6444 10.10871 22.96786
1.12927 16.01346 9.65056 10.80687 22.55759
1.073 16.10541 9.87429 11.31673 21.8799
1.11479 16.22077 10.08091 11.29171 21.61389
1.1472 15.89587 10.75584 10.61743 21.86481
1.13954 18.5975 8.35027 9.83934 22.33214
0.80582 17.65851 8.50322 10.34564 22.96351
0.98284 16.85329 8.24401 11.1874 22.98844
0.80176 17.17143 9.83469 11.53427 21.19759
0.86184 17.17327 11.01696 11.87443 19.8888
0.98084 15.13697 12.5908 11.4247 20.58455
0.79525 16.354 10.41187 10.8434 21.90085
0.98884 16.97335 9.82822 9.33865 23.08604
0.98165 17.11918 9.20605 10.27254 22.65861
0.78656 16.6444 9.11011 10.3129 23.36487
1.02535 15.89808 9.47279 10.03049 23.79767
0.88164 16.5678 10.67511 10.05064 22.23316
0.9537 17.10881 10.07758 9.97075 22.21742
1.18667 16.60024 11.71874 9.67138 21.21602
1.16237 16.70747 12.35026 9.66588 20.6827
1.31527 16.52436 11.96813 9.26782 21.34911
0.92473 15.89995 11.76524 9.70237 22.09358
0.92438 16.37603 11.1947 10.21266 21.7538
1.03385 14.8077 12.00035 10.72411 21.87069
0.97242 16.87833 9.95143 10.78475 21.78491
1.30415 16.85554 10.25683 10.33717 21.5901
1.41392 15.88169 9.44239 11.43641 22.15028
1.27734 15.56413 9.59653 10.89939 22.83868
0.90166 16.20844 9.77248 10.97839 22.4091
0.92088 16.73257 8.97755 10.53052 23.06364
1.30453 15.87026 10.40076 10.58069 22.09693
