"V1" "V2" "V3" "V4" "V5"
0.46754 26.03423 5.5509 2.15342 25.87149
0.52546 26.01971 5.05682 2.37724 26.08964
0.44469 25.67664 5.26263 2.13468 26.52972
0.46738 26.00738 5.25353 1.91999 26.39583
0.43973 26.55711 4.77008 2.35112 25.94582
0.37446 25.94375 4.9589 2.36498 26.42156
0.4371 26.51107 5.41412 2.39629 25.33217
0.47859 26.59602 6.40873 2.52882 24.1574
0.44587 26.86294 5.56543 2.27578 24.92782
0.41997 25.5137 5.46954 2.06911 26.57469
0.38745 26.34183 5.16639 2.49354 25.68217
0.46313 26.35142 5.53282 2.3733 25.35303
0.45735 25.99026 5.41722 2.30282 25.92041
0.49483 26.71278 4.63703 2.4868 25.74554
0.47413 25.68339 5.61687 2.26693 26.05218
0.62384 25.7568 5.26108 2.31856 26.09933
0.57547 27.18303 5.59283 2.49307 24.27081
0.639 26.8658 5.51303 2.47873 24.61422
0.55795 26.79764 5.48319 2.41335 24.87344
0.56108 26.3925 6.08783 2.32166 24.75556
0.49349 27.09559 5.75098 2.20862 24.5946
0.47681 26.16236 5.49752 2.59119 25.37428
0.53683 26.65019 5.49443 2.33828 25.07673
0.50913 25.9598 5.1616 2.5385 25.91209
0.51381 26.74346 5.0823 2.23146 25.48946
0.54095 26.71159 5.02331 2.41427 25.37918
0.53454 27.43332 4.47311 2.58005 25.06756
0.52674 26.68468 4.59232 2.8374 25.42234
0.45191 26.40672 5.0693 2.62255 25.49939
0.42878 26.60789 5.06856 2.82964 25.13907
0.42098 26.46606 5.31406 2.71745 25.1623
0.52152 26.70914 5.25106 2.79629 24.78687
0.48156 26.447 4.93443 2.54552 25.64257
0.46351 27.27555 4.74887 2.16744 25.43282
0.51891 26.33579 4.95888 2.55366 25.69339
0.51373 26.34688 4.46791 2.44762 26.25937
0.46524 26.69957 4.76593 2.33616 25.79272
0.48853 27.01767 4.97393 2.35959 25.23538
0.42305 28.38699 5.04756 2.73242 23.52945
0.44892 27.3663 5.5683 2.3887 24.32622
0.54583 26.73802 5.20667 2.4203 25.15841
0.47556 27.85908 4.86207 2.43535 24.47152
0.45007 26.32251 5.21004 2.49782 25.59373
0.52669 26.5334 4.37251 2.39629 26.20996
0.5596 26.81896 5.04176 2.15493 25.48963
0.56748 27.11776 4.9662 2.09995 25.31559
0.62967 26.4462 5.03376 2.47729 25.48516
0.58602 27.89701 5.2312 2.62297 23.76789
0.6043 26.16386 5.71628 2.30713 25.28167
0.61382 27.11985 5.18694 2.36663 24.79732
0.53051 26.23331 5.12981 2.40336 25.74987
0.5094 26.6552 5.04847 2.49799 25.3469
0.49495 26.20965 5.15412 2.26287 25.94853
0.5478 26.77911 5.61124 2.42899 24.77801
0.56037 27.36756 4.69637 2.75769 24.70381
0.56638 26.59445 4.90918 2.51274 25.52043
0.50486 27.60456 5.08287 2.67612 24.29544
0.48435 27.08339 5.11451 2.37056 25.05774
0.48385 26.10387 5.08315 2.83263 25.62545
0.45118 26.803 4.92981 3.10805 24.80951
0.52957 26.15118 5.53886 2.73553 25.13736
0.52123 26.6607 5.39879 2.42958 25.08497
0.60748 25.61726 5.85121 2.59869 25.39147
0.56179 26.57364 5.19888 2.47292 25.27492
0.58225 27.53754 5.20604 2.82032 23.97733
0.56772 26.28743 5.42741 2.54128 25.28616
0.59118 26.54811 5.49375 2.63065 24.8382
0.58283 27.65256 4.43523 2.66067 24.76029
0.5633 27.50639 4.39356 2.71717 24.91842
0.59796 26.9097 4.6744 2.92697 25.01165
0.64466 26.71446 5.61893 2.47021 24.67879
0.61374 26.39298 5.34534 2.82536 24.92295
0.58652 26.85236 5.71213 2.94114 24.05
0.57767 26.27595 5.66775 2.94028 24.63238
0.52213 26.31045 5.28484 2.72761 25.23347
0.61449 26.09448 5.22296 2.63245 25.52855
0.57161 25.11202 6.09575 2.5583 25.77026
0.54415 26.30757 5.20776 2.65189 25.35328
0.47222 26.48599 5.30796 2.53757 25.2788
0.54502 27.32026 4.7429 2.48323 25.00111
0.50046 26.99382 4.41749 2.92224 25.2369
0.52011 27.86179 4.20893 2.68832 24.80502
0.45389 28.10489 4.54773 2.57009 24.42163
0.66077 28.17793 4.6537 2.76173 23.87287
0.5402 27.35802 4.38739 2.91871 24.87076
0.49053 27.52304 4.46697 2.5805 25.00774
0.51322 26.84149 4.80226 2.31466 25.59353
0.53678 27.33589 5.462 2.20503 24.56164
0.48678 26.93822 5.41204 2.46496 24.80517
0.55504 26.36607 5.33675 2.28218 25.53827
0.49573 27.03323 5.09245 2.39766 25.07439
0.58203 27.13892 5.05398 2.36746 24.93731
0.70699 27.02246 4.95869 2.34068 25.05062
0.7051 27.33953 4.82632 2.51645 24.70365
0.60202 26.91671 4.91743 2.3459 25.27765
0.66517 27.35232 4.04938 2.77514 25.22094
0.62503 26.1333 4.9451 2.55246 25.81706
0.52334 26.31531 4.74759 2.64466 25.8404
0.58067 26.02586 5.2635 2.32597 25.86697
0.52668 26.15073 5.21486 2.74798 25.42852
