"V1" "V2" "V3" "V4" "V5"
3.56657 23.36187 2.43067 0.36551 30.29817
3.79658 22.13509 2.46684 0.29805 31.31903
3.48847 23.41262 2.26634 0.31625 30.52909
3.62828 23.33234 2.29287 0.31888 30.43971
3.78719 22.39286 2.32022 0.30521 31.21048
3.55901 23.19567 2.05731 0.33948 30.87078
3.59636 23.59188 2.34424 0.40901 30.09136
3.99669 22.66076 2.37741 0.41131 30.59206
3.66207 22.63156 2.53572 0.38635 30.81881
3.79134 22.67591 2.78426 0.4889 30.2998
3.45041 22.67048 2.38299 0.39117 31.13683
3.59313 22.649 2.54994 0.42578 30.81345
4.09302 23.27099 2.58458 0.45516 29.63354
3.88356 22.47588 2.4228 0.39017 30.84967
3.7206 22.50351 2.58209 0.43777 30.79312
3.60255 23.48072 2.63092 0.48973 29.85635
3.54189 23.31413 2.69614 0.39413 30.08359
3.98329 23.55396 2.47321 0.42961 29.58551
3.8546 23.50255 2.42023 0.59439 29.67689
3.60991 23.47645 2.40417 0.51248 30.04168
3.48259 22.63256 2.60879 0.3813 30.93377
3.84923 23.51485 2.85212 0.40058 29.41641
3.40607 23.39663 2.8792 0.43355 29.92711
3.84412 23.5554 3.09275 0.46031 29.10114
4.10001 23.21122 3.22438 0.49251 29.04318
4.08843 22.32593 2.99392 0.36914 30.26694
3.71953 22.0731 2.38921 0.30126 31.53592
3.50633 24.09499 2.56918 0.36079 29.52347
3.36347 23.95219 2.27544 0.38996 30.05256
3.67058 24.3037 2.30021 0.49792 29.28371
3.47982 24.16841 2.1592 0.47365 29.76882
3.54705 23.50509 2.15812 0.36688 30.4582
3.26447 23.59603 2.34768 0.35818 30.46472
3.75997 23.39869 2.53607 0.42771 29.9125
3.94508 23.45703 2.38484 0.42885 29.80588
4.19271 22.36817 2.49445 0.35248 30.61016
3.93727 22.37441 2.47022 0.34267 30.89899
3.53785 23.64469 2.48601 0.5107 29.85608
3.53814 23.50332 2.61243 0.55113 29.83672
3.73909 23.57025 2.65105 0.5384 29.54106
3.18815 22.54834 2.27885 0.45598 31.5466
3.59804 22.45441 2.70478 0.42526 30.83826
3.86493 23.39132 2.64351 0.5589 29.56548
3.46913 23.17348 2.59529 0.42775 30.35205
3.97983 23.10588 2.41049 0.35219 30.16525
3.89714 23.62314 2.46072 0.33295 29.70157
4.03027 23.30673 2.7666 0.38167 29.54283
3.63612 23.2873 2.61142 0.35289 30.12797
3.81433 23.79982 2.50818 0.34781 29.55138
3.73891 23.3345 2.79429 0.33921 29.80993
3.88014 23.65078 2.71976 0.32413 29.43975
3.7622 24.21842 2.92984 0.36019 28.74457
3.52906 22.70683 2.67567 0.34522 30.75781
3.30539 23.33948 2.39369 0.42014 30.55572
3.46175 22.97649 2.36444 0.41303 30.80224
3.55915 22.6454 2.33805 0.39906 31.07656
3.27348 21.9897 2.59333 0.38855 31.77139
