"V1" "V2" "V3" "V4" "V5"
9.12133 14.51298 10.08256 0.69206 25.66573
9.35719 13.78308 9.92739 0.58949 26.39715
8.44131 14.86189 9.22826 0.49804 26.99636
8.79006 15.08019 9.18345 0.5365 26.44023
9.4998 14.51636 9.5683 0.62505 25.84958
9.19071 15.18734 8.80641 0.66494 26.22322
8.81029 15.07766 9.74347 0.69279 25.78119
10.10209 14.65486 8.98898 0.80072 25.57727
9.7053 14.29714 9.95622 0.80933 25.3535
9.02779 13.94384 10.50906 0.88335 25.73331
9.24941 14.6142 9.20489 0.78371 26.22332
8.63909 14.80217 9.88483 0.80779 25.9543
9.82311 14.99581 9.82278 0.90418 24.57169
9.64193 14.02671 10.0824 0.90563 25.43581
8.94643 14.58875 10.22774 0.99219 25.38814
8.69573 15.18818 10.39363 0.89757 24.97488
9.02831 14.31703 10.05242 0.63476 26.04147
9.76841 14.44956 9.72581 0.72329 25.41177
9.4758 14.65784 9.1147 0.98876 25.87354
9.17281 14.38532 9.60832 0.95219 25.98808
8.86867 14.38097 9.68555 0.87227 26.31499
9.02653 14.6859 10.15744 0.79445 25.41289
8.71356 14.63537 9.9476 0.92426 25.88153
8.92066 14.52391 10.45811 0.923 25.29025
9.6098 14.20321 10.32343 0.98904 25.04575
9.6255 14.22196 11.01551 0.84232 24.44818
9.565 13.90283 9.55494 0.68268 26.37425
9.11269 15.05405 9.72572 0.70126 25.54745
8.55882 15.12517 9.3994 0.66151 26.31927
9.04096 15.94976 8.81698 0.95909 25.35573
8.99031 15.11873 8.96758 0.84537 26.16579
9.6106 15.01648 8.84296 0.7307 25.8889
8.75019 15.20341 9.20729 0.73123 26.18933
9.5988 14.49757 9.46117 0.88237 25.65797
9.27238 14.98854 9.07778 0.76222 25.95133
9.54817 14.61921 9.04256 0.74684 26.10536
9.51893 14.59593 9.30166 0.77251 25.89574
9.37442 14.76677 9.25357 0.84617 25.83265
8.63897 14.38287 9.90617 0.94748 26.21605
8.72856 15.01484 10.21788 0.94795 25.20699
8.32737 15.00867 9.60219 0.83192 26.29754
8.86611 14.43014 10.13592 0.81048 25.82442
9.33928 14.25265 9.84082 0.85044 25.78436
8.89268 14.48781 9.97271 0.73819 25.97589
9.54754 13.95042 9.62021 0.60549 26.31495
9.52143 14.77624 9.24842 0.60128 25.89705
9.14118 14.87695 9.99085 0.73021 25.33161
9.0495 14.35629 9.82183 0.61692 26.19718
9.44207 14.76248 9.80432 0.69519 25.35532
9.1057 14.56842 10.64089 0.64968 25.08941
9.24851 15.37425 10.31037 0.61731 24.51434
9.34615 14.20285 10.2513 0.66925 25.56842
9.04632 14.05474 10.2541 0.678 26.01613
8.82209 14.11044 9.84174 0.7476 26.51853
9.08718 14.2103 9.47015 0.84109 26.44743
9.51017 14.14881 9.00702 0.85574 26.54285
8.56168 13.8779 9.65642 0.78711 27.17236
9.30288 14.56352 8.71269 0.8835 26.59792
8.82947 14.49483 9.64632 0.88488 26.21075
8.60032 14.16169 9.59046 0.81699 26.87719
9.06534 14.82271 9.33125 0.71697 26.11945
8.90964 15.07932 9.21164 0.7625 26.11296
9.19591 14.74417 9.80139 0.86247 25.50854
8.24385 15.06077 9.52379 0.89321 26.37782
8.95532 15.26818 9.02615 0.7899 26.03628
8.73767 14.99255 9.41642 0.71552 26.19582
9.28217 15.30661 8.59947 0.75871 26.11539
9.40426 14.43805 9.90322 0.73241 25.60078
8.77206 13.94192 10.00447 0.72335 26.61452
9.44594 13.60277 10.59948 0.75922 25.65543
9.51232 13.89259 9.78899 0.91706 25.98379
9.54087 13.89998 9.99224 1.10323 25.62575
8.94631 13.52617 10.82375 0.80402 25.98393
9.66459 13.24879 10.77718 0.82845 25.56402
8.78796 14.19484 10.18996 0.78612 26.1226
9.54788 13.69898 10.4596 0.96416 25.4818
9.50159 13.2183 10.9513 0.92623 25.50059
8.65825 14.59343 9.9334 0.66318 26.207
8.26806 14.74088 9.0512 0.71115 27.26746
8.75819 14.55633 10.09774 0.77438 25.87562
8.64745 14.90816 9.86429 0.71411 25.91242
8.52935 14.81183 9.85309 0.71438 26.12897
9.25721 14.76449 9.41021 0.9492 25.70009
9.68389 14.22159 9.07906 1.02338 26.0767
9.28318 14.40993 9.83884 0.95351 25.57945
9.07181 15.05785 8.78423 1.00413 26.12569
8.69484 14.5748 9.32549 1.09638 26.3642
8.30938 14.83581 9.56022 1.12817 26.22816
8.47017 14.67477 9.19958 1.22 26.49251
8.73054 14.69146 8.82749 1.31511 26.50628
8.35508 14.61028 9.73684 0.88103 26.45476
8.898 15.44483 9.13388 1.06931 25.51594
8.54727 15.47886 9.14674 0.94216 25.96097
8.98173 14.60383 8.81679 0.7982 26.83795
9.42688 14.44318 9.55724 1.05964 25.61112
8.5396 15.23555 8.97304 1.10638 26.27757
9.11025 15.17156 9.18986 1.18054 25.4833
9.06935 15.34875 8.81226 1.25304 25.66193
9.47251 14.96038 8.8537 1.21893 25.63687
9.10461 15.61261 8.89688 1.13053 25.37732
9.05061 13.99809 9.54945 0.91206 26.54733
8.90727 14.78963 9.61546 0.96539 25.78013
8.94387 14.18444 9.30913 0.92656 26.66926
9.375 14.12319 9.12024 0.91502 26.51075
9.48863 14.54702 9.50444 0.8831 25.63635
9.0386 14.92967 9.44373 0.85392 25.79805
9.21165 14.76056 9.5091 0.87721 25.75182
8.72035 14.86647 9.96811 0.78834 25.77338
8.57833 14.73842 9.5384 0.78252 26.46051
9.50058 14.75604 8.58634 1.50623 25.95719
9.03595 15.36259 8.95164 1.24369 25.6383
8.86694 15.51091 8.91201 0.94845 25.86844
8.54075 14.91483 9.65041 0.75157 26.21031
9.27161 14.5493 9.9782 0.80446 25.48785
