"V1" "V2" "V3" "V4" "V5"
4.62835 20.35404 2.24022 0.41958 32.3698
4.55846 22.11776 2.2855 0.35713 30.70054
4.07646 23.87858 2.1414 0.333 29.59142
4.21626 22.69835 2.1367 0.32976 30.63415
4.00289 23.78041 1.99017 0.29389 29.95712
4.39435 23.4864 2.08135 0.2874 29.77929
4.58914 22.96303 1.9274 0.30069 30.24373
4.77839 22.82376 2.42312 0.3187 29.69385
4.20115 22.5658 2.22997 0.33939 30.68699
4.68784 23.5861 2.66662 0.4226 28.67862
4.74822 24.43576 2.39193 0.56377 27.92606
4.49895 22.27805 2.38588 0.36981 30.49054
5.0332 22.13218 2.09832 0.2727 30.48493
4.57433 21.8565 2.27422 0.1874 31.11815
4.21274 21.23893 2.35634 0.24236 31.96648
4.48406 23.07242 2.56869 0.29106 29.64023
3.87336 22.60128 2.19562 0.28019 31.08685
4.24366 22.39097 2.71671 0.36193 30.32217
4.43926 22.55683 2.74726 0.47145 29.83993
4.29641 23.02341 2.36189 0.44965 29.91928
4.25623 23.50126 2.84456 0.40252 29.04873
3.90847 23.19247 2.27302 0.28747 30.35861
4.61937 23.89297 2.6097 0.3904 28.53109
4.32597 22.69855 2.68529 0.36541 29.9593
4.46652 21.57431 3.03294 0.45727 30.52315
4.72736 24.24133 2.25913 0.37573 28.44432
4.98172 21.85033 2.4192 0.29868 30.47569
4.55178 22.22313 2.71343 0.30712 30.26038
3.84235 21.89716 2.43361 0.33725 31.52293
4.78361 22.80772 2.73943 0.55182 29.21713
4.36243 21.91441 2.56719 0.33236 30.86748
3.88261 22.29118 2.27617 0.33415 31.25293
3.40527 23.30158 1.97653 0.23385 31.11223
4.22876 24.42046 2.33457 0.35395 28.72241
4.82879 21.43365 2.79382 0.27792 30.68781
4.73706 23.34509 2.42389 0.35366 29.18255
5.41825 21.48693 2.51062 0.48098 30.173
4.64604 25.12929 3.17732 0.61625 26.58365
4.92531 24.28569 2.64439 0.4475 27.80688
4.85485 23.73801 2.49929 0.50568 28.49745
4.29755 21.99898 2.43621 0.36291 30.93426
4.79752 23.12518 2.86232 0.38408 28.88285
4.6932 23.79726 2.705 0.43588 28.42127
4.08791 23.29661 2.50569 0.3899 29.75415
5.52085 21.88116 2.28515 0.57716 29.79521
4.98113 22.49489 2.35605 0.4818 29.73755
4.92662 22.01309 2.28417 0.45927 30.38368
5.21489 23.22206 2.62726 0.44516 28.57921
4.74249 23.04733 3.11152 0.45431 28.72273
3.82609 21.78369 2.49851 0.37277 31.54973
3.72855 22.08343 2.10135 0.35674 31.74775
3.79814 22.48698 2.18348 0.33438 31.21215
4.11459 21.67447 2.17054 0.44601 31.63454
3.85372 22.25623 1.65848 0.51249 31.76521
3.77542 22.21018 2.17798 0.47119 31.39904
4.86537 22.2302 2.99384 0.56239 29.41566
5.16098 22.02375 2.3938 0.41715 30.06668
4.56279 23.03691 2.3098 0.38718 29.76044
3.95797 22.41959 2.63234 0.28715 30.74304
5.21608 20.82752 2.53779 0.38019 31.06686
5.55942 22.9497 2.52469 0.54631 28.47054
5.95811 22.7645 2.71401 0.56557 28.06302
4.02793 23.12875 1.87242 0.52107 30.4956
4.53133 21.93274 2.00807 0.56503 31.03001
4.44694 22.25716 1.80338 0.77873 30.82966
4.85499 21.71159 1.88652 0.8394 30.80626
4.23629 22.44329 1.72909 0.73534 30.93666
4.85925 22.81166 1.90827 0.73559 29.77836
4.8873 21.44797 2.03758 0.69249 30.99563
4.3186 21.73076 1.81779 0.53091 31.6393
5.14919 22.60843 2.13957 0.80878 29.3942
4.19161 22.68759 2.53898 0.91622 29.78707
4.14687 20.95264 2.49861 0.65986 31.80643
4.03561 21.00272 2.83615 0.61916 31.55397
4.18876 22.57022 2.6229 0.6861 29.99159
3.97701 21.5128 2.33038 0.68404 31.55593
4.25673 22.18839 2.39038 0.61855 30.59628
5.07659 22.88012 2.49273 0.68436 28.90853
3.77625 22.32095 1.99541 0.65393 31.27823
4.13846 23.89177 2.15725 0.70458 29.1519
4.9354 21.7766 2.41914 0.63817 30.2616
4.18681 23.46042 2.58992 0.72618 29.08225
4.57339 21.92657 2.60046 0.76713 30.20152
4.89525 20.59608 2.30561 0.7604 31.51629
4.36156 22.40537 2.13737 0.53411 30.59976
4.66955 23.89961 1.92365 0.49835 29.0498
5.14163 24.37012 2.04614 0.69182 27.86392
4.28898 23.35021 1.78318 0.50509 30.12586
5.55127 23.72457 2.10418 0.58156 28.09922
5.44676 20.98556 2.84247 0.50279 30.25715
5.50346 21.61603 2.59859 0.42804 29.87755
5.12886 21.49705 2.33463 0.66319 30.43006
4.71569 23.64634 2.29242 0.74526 28.70046
4.3742 24.97011 1.88523 0.70176 28.15132
4.04169 23.74501 1.85818 0.66783 29.79983
4.02652 22.63412 1.84498 0.57025 31.02303
4.81655 22.90047 1.86793 0.82064 29.74683
3.91332 23.8915 1.91974 0.91412 29.61463
4.24209 22.7595 1.78522 0.80689 30.54004
4.1809 22.57061 1.88343 0.71974 30.75273
4.48839 22.19699 1.97017 0.4398 30.93912
5.01486 22.15887 2.0173 0.56547 30.28876
4.29812 22.17134 2.11594 0.51518 30.91991
4.75618 21.50507 1.96358 0.47506 31.33063
4.92471 20.07098 2.18272 0.44723 32.40665
4.72291 21.64162 2.17228 0.63527 30.89586
5.03002 22.94271 2.66716 0.8407 28.63151
5.6148 22.49532 2.57033 1.01999 28.53848
4.55444 20.94022 2.64888 0.5723 31.36177
