"V1" "V2" "V3" "V4" "V5"
5.676 17.7099 2.81141 0.40359 33.41909
5.73406 17.52427 3.12405 0.39353 33.24026
5.33292 18.58622 2.90335 0.3647 32.82445
5.31356 18.74848 2.74397 0.38695 32.81859
4.92491 18.13238 2.83047 0.36559 33.7597
5.19745 18.77124 2.78907 0.3878 32.8716
5.04407 18.79549 2.80311 0.4317 32.94964
5.24939 18.49261 3.08597 0.41143 32.77978
5.21283 18.24513 3.0388 0.37773 33.14027
5.38828 18.60155 2.99402 0.42908 32.6085
5.23905 18.56495 2.82652 0.3672 33.02171
5.83245 18.12699 3.18727 0.37539 32.49787
5.80887 18.15405 3.12981 0.33123 32.58985
5.58046 18.70231 3.09133 0.34393 32.29812
5.63865 17.27206 3.21835 0.33322 33.55522
5.59206 17.83358 3.08906 0.40325 33.11349
5.64666 18.03605 3.23708 0.40683 32.70102
6.15736 18.3729 3.15771 0.42976 31.90834
5.9174 17.94108 3.07932 0.39247 32.69027
5.71071 18.94679 3.15692 0.44213 31.7749
5.78795 18.31657 3.26431 0.42119 32.24017
5.83388 18.13417 2.99758 0.36898 32.68419
5.36571 18.55441 3.09819 0.39766 32.60833
5.57668 17.69631 3.34515 0.39439 33.01058
6.02253 17.67277 3.51413 0.45904 32.36236
6.01997 17.76077 3.42772 0.34504 32.46207
5.70391 18.52977 2.78005 0.31456 32.6808
5.61779 18.07427 3.27681 0.35226 32.70318
5.67393 18.43657 2.81892 0.39286 32.69314
5.07908 18.55972 2.86387 0.37396 33.13946
5.54774 18.44618 2.75728 0.38057 32.88287
5.37824 18.32249 2.66243 0.37591 33.27345
5.3924 18.09414 2.89915 0.36631 33.25964
5.68957 17.83298 3.06302 0.39993 33.03006
5.41655 18.64848 2.84928 0.39409 32.70176
5.54348 18.38416 3.0835 0.36346 32.63769
5.76921 18.85059 3.10923 0.431 31.85927
5.53772 18.20646 2.98996 0.40455 32.87849
5.66384 18.27121 3.05057 0.39682 32.63827
5.31378 18.57613 2.87376 0.37544 32.87654
5.48162 18.30879 2.93149 0.35342 32.93558
5.53736 18.0952 3.01138 0.34845 33.02016
5.57025 18.32067 2.82524 0.40769 32.88939
5.76595 18.6919 2.95937 0.45595 32.14503
5.60633 18.53292 3.1016 0.37014 32.40233
5.43142 18.16199 2.95844 0.34061 33.11699
5.52607 18.04623 3.07456 0.30964 33.05433
5.54037 18.57663 2.9488 0.3226 32.6238
5.27173 19.41679 2.94836 0.32228 32.05347
5.60727 18.12686 3.10037 0.32075 32.85384
5.52281 18.14167 3.09557 0.31268 32.93407
5.58283 18.32772 3.26518 0.30498 32.52624
5.54473 17.67051 3.04339 0.31976 33.43303
5.669 17.8842 3.09988 0.35533 33.00429
5.28211 18.40626 3.08081 0.37916 32.86595
5.4294 17.58449 3.06954 0.33048 33.5975
5.47877 17.61104 2.93649 0.37005 33.61636
5.30611 18.10216 2.93003 0.36908 33.30479
5.4615 18.16866 3.11576 0.33912 32.92893
5.09391 18.63726 2.77892 0.31786 33.17945
5.00408 18.76186 2.81184 0.30984 33.12178
5.32706 18.72208 3.08241 0.31658 32.56461
5.62385 18.42461 3.14668 0.41083 32.41442
