"V1" "V2" "V3" "V4" "V5"
4.60225 24.35895 3.07441 0.33069 27.65906
4.58703 27.21494 3.08474 0.29096 24.90476
4.23375 28.27248 3.10733 0.27821 24.19054
3.9725 26.67323 3.25001 0.24692 25.90723
3.84579 27.90817 2.8104 0.22046 25.27619
4.42603 27.78143 3.1249 0.23404 24.51413
4.62857 27.07955 2.76379 0.26219 25.3255
4.5618 26.56529 3.16215 0.23942 25.54388
3.89988 26.60816 2.90065 0.24843 26.39222
4.42812 27.72498 3.33476 0.31901 24.28479
5.41744 27.67853 3.45255 0.41611 23.15179
4.63052 26.60781 3.25219 0.29148 25.2848
4.67346 25.97108 2.89198 0.21012 26.30656
4.24226 26.38446 3.0709 0.15003 26.18939
4.00096 25.62239 3.38391 0.17867 26.85487
4.33956 27.47955 3.33371 0.20318 24.76146
3.76421 28.09743 2.90909 0.23033 25.102
3.91972 26.59662 4.19552 0.26052 25.10022
4.03301 26.58587 4.10077 0.23835 25.124
4.34616 27.25441 3.54987 0.26639 24.66969
4.25691 27.31621 4.0166 0.2438 24.27396
3.60916 26.51702 3.30856 0.18917 26.4162
4.81262 27.03322 3.61578 0.25635 24.35776
4.12132 26.40841 3.55913 0.18245 25.77885
4.16681 26.50377 3.87591 0.22993 25.30457
4.32507 28.78456 2.74174 0.19808 24.0591
4.34719 27.10623 3.645 0.19733 24.80395
4.32626 26.40062 3.89521 0.21273 25.32631
3.77855 25.15435 3.60452 0.21968 27.31071
4.70474 26.96042 4.22134 0.35704 23.95275
4.73056 25.48386 4.08878 0.28603 25.55642
4.10819 27.66069 3.35683 0.30178 24.70241
3.62871 27.91654 2.91374 0.21254 25.41702
3.97579 28.5042 3.17269 0.22492 24.21818
4.50122 24.73369 3.65737 0.18381 26.9661
4.3243 27.1242 3.66684 0.23887 24.72653
4.88931 26.71769 3.7418 0.25403 24.48322
4.16533 29.48142 4.35822 0.29848 21.92395
4.58474 28.04043 3.60747 0.23898 23.6893
4.26959 27.60462 3.57425 0.24868 24.38775
4.31115 26.56633 3.71875 0.25306 25.20572
4.58848 27.7597 4.02774 0.28606 23.46295
4.30275 27.88384 3.54079 0.29064 24.06785
3.98829 27.11546 3.55288 0.31337 25.08388
4.8028 26.29209 3.26874 0.38345 25.31289
4.47418 26.33004 3.39434 0.33365 25.52882
4.86759 26.79718 3.54083 0.35898 24.56549
5.03299 27.41061 4.02374 0.2756 23.39531
4.63495 25.98124 5.01465 0.28074 24.20235
3.9054 25.76189 3.42976 0.24025 26.70762
3.65266 26.22067 3.09352 0.25133 26.81548
3.94231 26.17338 2.75826 0.19654 26.96358
4.00795 27.4812 2.80564 0.24848 25.52763
3.86666 27.80497 2.26588 0.25031 25.86234
3.55188 26.79136 3.02767 0.24673 26.41755
4.4861 27.03322 4.36868 0.29062 23.94228
5.19481 26.35637 3.24537 0.22916 25.07963
4.37713 27.14998 3.55592 0.1868 24.81381
3.87324 26.60833 3.63655 0.17755 25.81685
5.17046 24.65413 3.76049 0.25605 26.21833
