"V1" "V2" "V3" "V4" "V5"
5.43497 21.6233 3.66358 0.28829 29.01426
5.66287 21.83402 4.16678 0.3096 28.05448
5.62348 22.16508 4.07879 0.32274 27.84037
4.99362 22.08727 4.06064 0.30731 28.57016
4.80644 21.32457 4.00877 0.30787 29.56612
5.40405 21.93975 4.21869 0.37376 28.09942
5.16182 22.37956 3.98772 0.41274 28.11006
5.04106 21.81539 3.97184 0.36814 28.83244
4.86899 21.62271 3.95103 0.31168 29.2642
5.05773 22.28221 3.73816 0.33661 28.60972
5.80237 21.76295 4.00343 0.31685 28.14233
5.8739 21.78136 4.24491 0.30233 27.83381
5.32975 21.33829 4.1715 0.26748 28.92509
5.06894 22.69691 4.11702 0.25779 27.87854
5.25876 20.97109 4.61839 0.25429 28.91923
5.26856 21.6107 3.8918 0.28074 28.96796
5.44381 22.57405 4.13193 0.34913 27.53143
5.7239 22.03224 4.71857 0.31256 27.23972
5.34721 21.59384 4.53512 0.25004 28.29673
5.69051 22.57092 4.68207 0.31651 26.77664
5.77832 21.63311 4.55274 0.28761 27.78385
5.38207 21.10105 4.34452 0.26446 28.93014
5.50208 21.42581 4.245 0.26563 28.58228
5.28553 20.8861 4.38665 0.24326 29.21217
5.50022 21.85788 4.37092 0.31209 27.98137
5.51217 21.46967 4.14218 0.27139 28.62685
4.94905 23.11706 4.04886 0.30362 27.60543
5.28794 21.55101 4.5424 0.30238 28.36517
5.54826 21.16171 3.95459 0.36694 29.00158
4.9517 22.22649 4.17748 0.3372 28.33841
5.70681 21.45376 4.072 0.33098 28.46079
5.40917 22.69316 3.74084 0.37082 27.80666
5.63529 21.53651 4.08511 0.33689 28.4204
5.31095 21.04488 4.08725 0.31843 29.2524
4.94944 21.72713 3.71191 0.29872 29.32417
5.00277 21.66624 4.60149 0.29212 28.45514
5.19337 23.34621 4.52479 0.35132 26.60806
4.97459 22.3376 3.971 0.26446 28.46988
5.30908 21.51826 4.13503 0.27462 28.78361
4.74885 21.96868 4.00032 0.28312 29.00839
5.44945 22.29753 4.35672 0.28592 27.62509
5.30712 22.26665 4.20737 0.28302 27.95624
5.09656 22.09784 3.60451 0.27978 28.93314
5.47927 22.11637 3.98956 0.33312 28.09254
4.74875 22.45246 4.25591 0.33757 28.21798
4.72307 21.51719 4.18207 0.32521 29.26315
5.22906 21.76914 4.58774 0.32331 28.1096
5.3254 21.99146 4.36499 0.27856 28.05924
5.01501 22.09249 4.46607 0.26907 28.17767
5.75414 21.19982 4.14269 0.28082 28.63951
5.28296 21.31958 4.36471 0.26453 28.77957
5.71227 21.32845 4.06344 0.21964 28.6897
5.36343 22.38516 3.88267 0.23804 28.14918
5.45534 22.46576 4.13702 0.25593 27.70699
4.75096 22.6597 4.12886 0.24106 28.23243
4.85396 22.26498 4.31075 0.23008 28.36578
5.35058 21.67027 3.85411 0.23052 28.91263
4.83935 22.01676 4.29723 0.2209 28.64121
5.11605 21.89111 4.15593 0.19201 28.66837
4.83514 22.29722 3.96365 0.19152 28.7217
4.75871 22.30378 3.81543 0.18791 28.9449
4.87794 22.52139 3.84435 0.21059 28.56141
5.43305 21.86921 4.28122 0.28337 28.15578
5.81244 21.45589 4.19106 0.25987 28.29779
5.68187 20.69081 4.43781 0.25752 28.94126
5.82014 21.2398 4.43198 0.31102 28.21701
5.60659 20.34242 4.48775 0.29652 29.27806
5.44615 20.95339 4.17073 0.29544 29.14174
5.27786 21.26564 4.34418 0.32208 28.79985
4.76429 22.08 4.02628 0.2922 28.8478
5.40153 21.85312 4.25485 0.36651 28.13595
5.43948 22.46508 4.557 0.34765 27.21233
6.05675 21.13918 4.27713 0.31365 28.23791
5.38879 20.83397 4.16185 0.22973 29.39651
5.18681 21.9116 3.87331 0.24125 28.79565
4.63325 22.34516 3.79322 0.30696 28.94256
4.90425 21.48365 3.81151 0.27279 29.53943
5.13161 21.09084 4.15356 0.32516 29.31945
5.99714 21.0114 4.47479 0.36611 28.17059
6.35759 21.51777 4.41237 0.4059 27.3309
5.25529 21.64868 4.11269 0.33897 28.65462
5.68625 20.93049 4.00415 0.32296 29.06672
5.42767 22.21035 4.1048 0.38273 27.89099
4.86277 22.47875 4.36526 0.31228 27.99297
5.03624 21.11599 4.38184 0.26442 29.21264
4.76621 21.54954 5.10906 0.26814 28.31555
4.98968 21.31176 4.92044 0.23248 28.55921
5.34388 22.35617 3.79091 0.23467 28.28965
5.12919 21.45651 4.45109 0.21073 28.7639
5.17461 21.64496 4.12929 0.25059 28.80711
5.14829 21.91896 4.17051 0.23491 28.53745
4.89798 21.42266 3.9355 0.21023 29.54205
5.6518 21.03564 4.39777 0.26683 28.66462
5.10732 21.38864 3.93105 0.20935 29.37289
5.10994 21.38738 4.51172 0.23693 28.76402
5.60194 20.88296 4.60563 0.27778 28.63934
5.05315 21.12256 4.264 0.24571 29.32182
4.97512 21.70396 4.19985 0.25595 28.8758
4.73763 22.23696 3.76754 0.22562 29.04184
4.93288 21.49505 4.29682 0.22068 29.06197
4.89514 22.10233 3.91348 0.19128 28.90473
5.24871 21.08525 4.06414 0.20128 29.41061
5.50524 20.81957 4.21126 0.23352 29.23825
5.36145 21.17956 4.24711 0.25061 28.97136
5.57705 21.54294 4.12973 0.23022 28.53077
4.85047 21.84015 3.90317 0.23951 29.17746
4.9731 23.15261 4.02542 0.23559 27.64515
5.14781 22.51101 4.07433 0.26943 28.01259
5.33072 21.01239 4.42913 0.30574 28.93654
5.26104 20.44304 4.39347 0.26716 29.64969
5.38173 21.86859 4.0664 0.3627 28.33408
5.17633 21.90255 3.57565 0.36157 28.99783
4.6706 22.05816 3.68181 0.30001 29.29825
5.65307 22.10455 3.83163 0.36733 28.06124
5.16445 22.06163 3.93458 0.27835 28.5816
