"V1" "V2" "V3" "V4" "V5"
3.57969 27.55143 3.27618 0.31667 25.33901
3.94674 27.30362 3.34058 0.32828 25.16267
3.9408 27.54262 3.32663 0.37605 24.89973
3.57502 27.08544 3.46117 0.35028 25.58871
3.86033 26.06001 3.38756 0.33299 26.41035
3.92029 27.16325 3.24938 0.37544 25.36961
3.85305 27.57783 3.45688 0.41459 24.80369
3.93102 26.32493 3.12276 0.34257 26.33878
3.50358 26.45884 3.37738 0.3163 26.40272
3.66945 26.56701 3.53731 0.39799 25.88939
4.0164 26.65773 3.46697 0.38171 25.55456
3.78825 26.95045 3.52237 0.35534 25.45642
3.91134 26.88539 3.51802 0.37092 25.40736
3.66784 26.85416 3.31074 0.33503 25.87223
3.55527 26.74273 3.74286 0.33044 25.68101
3.53019 27.64145 3.39063 0.37502 25.12786
3.55215 28.06827 3.56277 0.41537 24.46673
3.81207 27.50242 3.81746 0.39596 24.53445
3.55048 27.37309 3.59973 0.3812 25.15864
3.7033 27.62872 3.58246 0.40522 24.75395
3.5308 26.42351 3.68523 0.27073 26.16325
3.61291 26.60987 4.18574 0.31582 25.34751
3.58454 26.5609 4.03948 0.32378 25.5578
3.77715 26.95259 4.12197 0.31325 24.90417
3.85969 27.63689 4.11441 0.34344 24.13759
3.80396 26.33106 3.66686 0.26875 25.99511
3.34712 26.99483 3.51729 0.26583 25.93051
3.3535 28.08602 3.57763 0.2955 24.81154
3.34329 26.88777 3.25732 0.33434 26.23142
3.61576 28.25445 3.39475 0.35095 24.46399
3.64845 27.55263 3.28634 0.32931 25.24063
3.67736 28.53868 3.1038 0.3301 24.42214
3.50493 27.64313 3.46087 0.29377 25.14855
3.58388 26.97838 3.47983 0.29645 25.69805
3.67305 26.54781 3.21907 0.28124 26.30487
3.88404 25.81979 3.86533 0.24884 26.2148
3.61293 27.34348 3.75308 0.28409 25.05309
3.18414 27.97232 3.41381 0.32144 25.16103
3.33071 26.84354 3.57236 0.33615 25.95515
3.35647 26.96907 3.86583 0.35074 25.49337
3.27143 27.03772 3.57253 0.33963 25.80803
3.51794 27.016 3.84321 0.32477 25.34364
3.55951 27.18899 3.47042 0.35116 25.45787
3.38118 26.80959 3.69417 0.32867 25.81306
3.47556 27.23425 3.43588 0.33062 25.55233
3.48729 27.11798 3.61914 0.28884 25.51545
3.8761 27.45853 4.3282 0.34023 24.05961
3.58052 27.22676 4.03482 0.29015 24.91246
3.79606 26.85844 4.04672 0.26405 25.08587
3.89623 26.93148 3.8581 0.3043 25.06003
3.86792 27.21886 4.00979 0.2888 24.66362
3.9358 27.58302 3.67026 0.26674 24.59303
3.48142 28.15459 3.41034 0.27647 24.73162
3.26538 28.71582 3.24381 0.30171 24.51927
3.2292 27.65693 3.26385 0.26597 25.61523
3.26419 27.70437 3.43391 0.25825 25.39709
3.22614 26.38736 3.51545 0.23227 26.67595
3.42714 27.28095 3.74155 0.27155 25.31537
3.47349 27.56595 3.68729 0.25167 25.07923
3.17247 27.07804 3.67922 0.23441 25.85855
3.48465 27.59582 3.60595 0.22045 25.1363
3.52102 27.75019 3.19717 0.22647 25.35088
3.73315 26.98974 3.58133 0.2625 25.48811
3.33912 26.49091 3.57572 0.24833 26.37761
3.35941 26.59709 3.43099 0.2446 26.3973
3.68978 27.30648 3.73136 0.30083 25.02786
3.73704 27.47187 3.60395 0.3035 24.94081
3.92002 27.42257 3.67578 0.24432 24.78958
3.60998 26.70071 3.97664 0.25287 25.50329
3.87435 27.13004 4.04189 0.27544 24.7339
4.10287 27.01485 3.7501 0.27776 24.90627
3.8852 27.6054 3.93415 0.25711 24.40135
3.90443 27.55177 3.84381 0.25755 24.52574
